Datum,Supermarkt,Artikelnummer,Umsatz
2023-07-29,Supermarkt 8,A879683144,1038.71
2023-07-29,Supermarkt 8,A837431902,696.54
2023-07-29,Supermarkt 8,A718262438,542.67
2023-07-29,Supermarkt 8,A256112302,918.39
2023-07-29,Supermarkt 8,A932791455,908.14
2023-07-29,Supermarkt 8,A204561996,170.69
2023-07-29,Supermarkt 8,A269162423,539.84
2023-07-29,Supermarkt 8,A161266261,909.02
2023-07-29,Supermarkt 8,A462873388,41.56
2023-07-29,Supermarkt 8,A259269533,778.45
2023-07-29,Supermarkt 8,A100383009,775.92
2023-07-29,Supermarkt 8,A925803299,875.25
2023-07-29,Supermarkt 8,A281893127,1111.35
2023-07-29,Supermarkt 8,A733020003,479.99
2023-07-29,Supermarkt 8,A285192310,125.49
2023-07-29,Supermarkt 8,A293518081,408.59
2023-07-29,Supermarkt 8,A407017321,75.09
2023-07-29,Supermarkt 8,A672934396,1196.77
2023-07-29,Supermarkt 8,A861838247,688.98
2023-07-29,Supermarkt 8,A206963091,158.42
2023-07-29,Supermarkt 8,A545827736,1189.23
2023-07-29,Supermarkt 8,A336626935,561.33
2023-07-29,Supermarkt 8,A783967271,199.82
2023-07-29,Supermarkt 8,A219566210,514.75
2023-07-29,Supermarkt 8,A692825854,62.29
2023-07-29,Supermarkt 8,A432623837,1124.66
2023-07-29,Supermarkt 8,A271020056,163.39
2023-07-29,Supermarkt 8,A218706015,759.04
2023-07-29,Supermarkt 8,A647689258,1185.9
2023-07-29,Supermarkt 8,A060525510,899.68
2023-07-29,Supermarkt 8,A970138619,657.58
2023-07-29,Supermarkt 8,A646289611,704.89
2023-07-29,Supermarkt 8,A936181898,833.7
2023-07-29,Supermarkt 8,A743950473,1060.02
2023-07-29,Supermarkt 8,A661280904,195.92
2023-07-29,Supermarkt 8,A447441224,23.56
2023-07-29,Supermarkt 8,A318969990,1187.54
2023-07-29,Supermarkt 8,A347889922,123.87
2023-07-29,Supermarkt 8,A103882825,365.3
2023-07-29,Supermarkt 8,A209936447,1096.36
2023-07-29,Supermarkt 8,A492130694,422.67
2023-07-29,Supermarkt 8,A257121278,377.05
2023-07-29,Supermarkt 8,A167270383,64.69
2023-07-29,Supermarkt 8,A554203473,941.7
2023-07-29,Supermarkt 8,A216470301,649.09
2023-07-29,Supermarkt 8,A015992600,635.05
2023-07-29,Supermarkt 8,A941664355,400.44
2023-07-29,Supermarkt 8,A908898659,795.28
2023-07-29,Supermarkt 8,A642959207,203.01
2023-07-29,Supermarkt 8,A190737868,940.03
2023-07-29,Supermarkt 8,A665470491,76.66
2023-07-29,Supermarkt 8,A838124959,948.58
2023-07-29,Supermarkt 8,A971920912,220.91
2023-07-29,Supermarkt 8,A430394922,355.66
2023-07-29,Supermarkt 8,A202790850,511.73
2023-07-29,Supermarkt 8,A789691095,254.83
2023-07-29,Supermarkt 8,A952833316,753.79
2023-07-29,Supermarkt 8,A869001989,810.99
2023-07-29,Supermarkt 8,A157008676,964.51
2023-07-29,Supermarkt 8,A481336701,153.08
2023-07-29,Supermarkt 8,A540577545,394.28
2023-07-29,Supermarkt 8,A638132714,506.49
2023-07-29,Supermarkt 8,A625701902,415.79
2023-07-29,Supermarkt 8,A564797522,1138.04
2023-07-29,Supermarkt 8,A502257203,1003.02
2023-07-29,Supermarkt 8,A609657051,1146.4
2023-07-29,Supermarkt 8,A880401448,52.95
2023-07-29,Supermarkt 8,A956057291,1005.1
2023-07-29,Supermarkt 8,A274376555,95.99
2023-07-29,Supermarkt 8,A883464440,800.76
2023-07-29,Supermarkt 8,A032586403,719.01
2023-07-29,Supermarkt 8,A860770745,968.62
2023-07-29,Supermarkt 8,A192593344,931.19
2023-07-29,Supermarkt 8,A936988377,480.11
2023-07-29,Supermarkt 8,A367809571,1132.7
2023-07-29,Supermarkt 8,A154673786,660.82
2023-07-29,Supermarkt 8,A573123389,1137.36
2023-07-29,Supermarkt 8,A659752955,1079.24
2023-07-29,Supermarkt 8,A120705759,582.23
2023-07-29,Supermarkt 8,A533393063,31.15
2023-07-29,Supermarkt 8,A210781251,1125.4
2023-07-29,Supermarkt 8,A286107156,208.8
2023-07-29,Supermarkt 8,A903355948,360.33
2023-07-29,Supermarkt 8,A003230639,502.59
2023-07-29,Supermarkt 8,A472646255,593.19
2023-07-29,Supermarkt 8,A506087161,934.08
2023-07-29,Supermarkt 8,A923747155,485.04
2023-07-29,Supermarkt 8,A999051936,508.37
2023-07-29,Supermarkt 8,A215066418,1011.71
2023-07-29,Supermarkt 8,A310750042,749.04
2023-07-29,Supermarkt 8,A277788007,198.24
2023-07-29,Supermarkt 8,A480329290,167.25
2023-07-29,Supermarkt 8,A726425454,225.43
2023-07-29,Supermarkt 8,A089319967,400.54
2023-07-29,Supermarkt 8,A772064371,1194.78
2023-07-29,Supermarkt 8,A499199706,969.03
2023-07-29,Supermarkt 8,A163515916,1108.92
2023-07-29,Supermarkt 8,A688115514,367.44
2023-07-29,Supermarkt 8,A591306683,197.6
2023-07-29,Supermarkt 8,A816122182,876.09
2023-07-29,Supermarkt 8,A565203560,579.41
2023-07-29,Supermarkt 8,A651549678,1177.34
2023-07-29,Supermarkt 8,A297970815,193.89
2023-07-29,Supermarkt 8,A628875519,203.37
2023-07-29,Supermarkt 8,A682002108,467.97
2023-07-29,Supermarkt 8,A612437288,1113.27
2023-07-29,Supermarkt 8,A911689206,315.4
2023-07-29,Supermarkt 8,A858681613,870.48
2023-07-29,Supermarkt 8,A192311666,571.96
2023-07-29,Supermarkt 8,A131098593,983.15
2023-07-29,Supermarkt 8,A227233465,864.54
2023-07-29,Supermarkt 8,A194551737,254.6
2023-07-29,Supermarkt 8,A502100964,6.13
2023-07-29,Supermarkt 8,A655558942,1049.51
2023-07-29,Supermarkt 8,A291558880,190.09
2023-07-29,Supermarkt 8,A189025788,754.89
2023-07-29,Supermarkt 8,A918926482,944.69
2023-07-29,Supermarkt 8,A925024236,166.07
2023-07-29,Supermarkt 8,A972702809,35.12
2023-07-29,Supermarkt 8,A263998349,864.97
2023-07-29,Supermarkt 8,A748685023,415.04
2023-07-29,Supermarkt 8,A645860259,635.98
2023-07-29,Supermarkt 8,A389120771,1098.48
2023-07-29,Supermarkt 8,A753883151,1152.76
2023-07-29,Supermarkt 8,A872935781,832.6
2023-07-29,Supermarkt 8,A868317939,505.72
2023-07-29,Supermarkt 8,A252916767,429.94
2023-07-29,Supermarkt 8,A386086695,1048.31
2023-07-29,Supermarkt 8,A817818516,1095.7
2023-07-29,Supermarkt 8,A669505911,498.24
2023-07-29,Supermarkt 8,A473609569,117.03
2023-07-29,Supermarkt 8,A550171681,575.89
2023-07-29,Supermarkt 8,A625343472,1181.37
2023-07-29,Supermarkt 8,A083655087,521.66
2023-07-29,Supermarkt 8,A812415918,391.97
2023-07-29,Supermarkt 8,A668549402,200.35
2023-07-29,Supermarkt 8,A096923443,689.21
2023-07-29,Supermarkt 8,A409715350,88.75
2023-07-29,Supermarkt 8,A354910556,888.25
2023-07-29,Supermarkt 8,A742411969,57.39
2023-07-29,Supermarkt 8,A654987724,266.37
2023-07-29,Supermarkt 8,A896705263,289.62
2023-07-29,Supermarkt 8,A646348818,1196.35
2023-07-29,Supermarkt 8,A999836824,835.52
2023-07-29,Supermarkt 8,A607533685,143.95
2023-07-29,Supermarkt 8,A111347135,400.49
2023-07-29,Supermarkt 8,A041210510,732.75
2023-07-29,Supermarkt 8,A041903818,1120.33
2023-07-29,Supermarkt 8,A412451698,1193.41
2023-07-29,Supermarkt 8,A396460306,83.2
2023-07-29,Supermarkt 8,A419120732,1162.66
2023-07-29,Supermarkt 8,A751246902,861.14
2023-07-29,Supermarkt 8,A334081849,40.93
2023-07-29,Supermarkt 8,A001581028,981.84
2023-07-29,Supermarkt 8,A700407960,824.29
2023-07-29,Supermarkt 8,A815782616,9.5
2023-07-29,Supermarkt 8,A549045120,11.19
2023-07-29,Supermarkt 8,A423722691,60.17
2023-07-29,Supermarkt 8,A136466027,492.37
2023-07-29,Supermarkt 8,A378266150,978.42
2023-07-29,Supermarkt 8,A999347708,664.56
2023-07-29,Supermarkt 8,A019265800,712.95
2023-07-29,Supermarkt 8,A146504390,568.5
2023-07-29,Supermarkt 8,A989981183,860.58
2023-07-29,Supermarkt 8,A330327872,785.32
2023-07-29,Supermarkt 8,A870915361,695.56
2023-07-29,Supermarkt 8,A259454150,894.1
2023-07-29,Supermarkt 8,A372068692,45.39
2023-07-29,Supermarkt 8,A374434117,197.12
2023-07-29,Supermarkt 8,A514866963,203.59
2023-07-29,Supermarkt 8,A723537068,198.99
2023-07-29,Supermarkt 8,A532548198,296.4
2023-07-29,Supermarkt 8,A100730616,1007.32
2023-07-29,Supermarkt 8,A326808827,350.1
2023-07-29,Supermarkt 8,A255847604,1120.19
2023-07-29,Supermarkt 8,A255193123,295.51
2023-07-29,Supermarkt 8,A646517298,347.69
2023-07-29,Supermarkt 8,A318938704,488.56
2023-07-29,Supermarkt 8,A054318164,703.63
2023-07-29,Supermarkt 8,A318608643,942.01
2023-07-29,Supermarkt 8,A080457377,28.18
2023-07-29,Supermarkt 8,A823953263,344.09
2023-07-29,Supermarkt 8,A425482210,1101.99
2023-07-29,Supermarkt 8,A604937338,403.93
2023-07-29,Supermarkt 8,A572880989,356.73
2023-07-29,Supermarkt 8,A682903812,857.14
2023-07-29,Supermarkt 8,A916966929,1112.52
2023-07-29,Supermarkt 8,A570650616,209.67
2023-07-29,Supermarkt 8,A598622108,948.83
2023-07-29,Supermarkt 8,A032179396,712.72
2023-07-29,Supermarkt 8,A832072969,841.77
2023-07-29,Supermarkt 8,A961138459,164.38
2023-07-29,Supermarkt 8,A897505213,407.65
2023-07-29,Supermarkt 8,A916873693,1053.94
2023-07-29,Supermarkt 8,A769457115,873.34
2023-07-29,Supermarkt 8,A759768800,696.21
2023-07-29,Supermarkt 8,A694833875,525.0
2023-07-29,Supermarkt 8,A486874181,663.21
2023-07-29,Supermarkt 8,A504606535,174.58
2023-07-29,Supermarkt 8,A737558937,483.27
2023-07-29,Supermarkt 8,A780660615,667.29
2023-07-29,Supermarkt 8,A080263736,355.77
2023-07-29,Supermarkt 8,A995987625,125.13
2023-07-29,Supermarkt 8,A583044907,298.94
2023-07-29,Supermarkt 8,A073041068,304.16
2023-07-29,Supermarkt 8,A505420213,725.72
2023-07-29,Supermarkt 8,A864571822,664.55
2023-07-29,Supermarkt 8,A898420684,24.61
2023-07-29,Supermarkt 8,A092764092,1171.4
2023-07-29,Supermarkt 8,A345280706,860.77
2023-07-29,Supermarkt 8,A838365661,125.52
2023-07-29,Supermarkt 8,A740090764,71.76
2023-07-29,Supermarkt 8,A474096348,1039.36
2023-07-29,Supermarkt 8,A896628119,1076.38
2023-07-29,Supermarkt 8,A759880633,294.8
2023-07-29,Supermarkt 8,A711235704,415.84
2023-07-29,Supermarkt 8,A850686347,50.76
2023-07-29,Supermarkt 8,A704683956,69.18
2023-07-29,Supermarkt 8,A191374536,919.45
2023-07-29,Supermarkt 8,A779291438,399.08
2023-07-29,Supermarkt 8,A545096746,858.96
2023-07-29,Supermarkt 8,A120086036,1174.02
2023-07-29,Supermarkt 8,A903994835,976.71
2023-07-29,Supermarkt 8,A967921033,687.17
2023-07-29,Supermarkt 8,A994616876,939.5
2023-07-29,Supermarkt 8,A804050816,511.49
2023-07-29,Supermarkt 8,A875903080,121.01
2023-07-29,Supermarkt 8,A129599369,1092.7
2023-07-29,Supermarkt 8,A459485174,1005.58
2023-07-29,Supermarkt 8,A180070284,165.76
2023-07-29,Supermarkt 8,A950890741,1125.33
2023-07-29,Supermarkt 8,A391288825,745.38
2023-07-29,Supermarkt 8,A593866344,616.4
2023-07-29,Supermarkt 8,A531425227,596.92
2023-07-29,Supermarkt 8,A144983351,1163.52
2023-07-29,Supermarkt 8,A566157709,175.8
2023-07-29,Supermarkt 8,A913996223,648.54
2023-07-29,Supermarkt 8,A359021938,505.51
2023-07-29,Supermarkt 8,A167699491,960.49
2023-07-29,Supermarkt 8,A660746054,458.1
2023-07-29,Supermarkt 8,A750937477,127.83
2023-07-29,Supermarkt 8,A839187408,476.71
2023-07-29,Supermarkt 8,A558119376,663.98
2023-07-29,Supermarkt 8,A886539397,713.54
2023-07-29,Supermarkt 8,A529121356,505.49
2023-07-29,Supermarkt 8,A781238065,993.18
2023-07-29,Supermarkt 8,A070650971,619.32
2023-07-29,Supermarkt 8,A548804252,1095.24
2023-07-29,Supermarkt 8,A167062797,1102.25
2023-07-29,Supermarkt 8,A796715547,96.51
2023-07-29,Supermarkt 8,A050652539,247.05
2023-07-29,Supermarkt 8,A112044092,913.08
2023-07-29,Supermarkt 8,A021851701,852.5
2023-07-29,Supermarkt 8,A563368527,575.46
2023-07-29,Supermarkt 8,A581441188,85.19
2023-07-29,Supermarkt 8,A515714979,87.21
2023-07-29,Supermarkt 8,A629799926,1158.66
2023-07-29,Supermarkt 8,A722629871,551.6
2023-07-29,Supermarkt 8,A951679163,710.37
2023-07-29,Supermarkt 8,A890023258,116.96
2023-07-29,Supermarkt 8,A156882114,403.08
2023-07-29,Supermarkt 8,A684828499,20.26
2023-07-29,Supermarkt 8,A730767679,32.44
2023-07-29,Supermarkt 8,A709727627,342.52
2023-07-29,Supermarkt 8,A132660260,590.51
2023-07-29,Supermarkt 8,A478213961,649.23
2023-07-29,Supermarkt 8,A541971426,604.73
2023-07-29,Supermarkt 8,A325915629,1181.82
2023-07-29,Supermarkt 8,A068688948,769.31
2023-07-29,Supermarkt 8,A098254116,798.56
2023-07-29,Supermarkt 8,A923657051,633.97
2023-07-29,Supermarkt 8,A073763728,369.62
2023-07-29,Supermarkt 8,A765910416,551.02
2023-07-29,Supermarkt 8,A213864760,1103.28
2023-07-29,Supermarkt 8,A318174016,154.63
2023-07-29,Supermarkt 8,A677780503,1010.83
2023-07-29,Supermarkt 8,A034578511,800.32
2023-07-29,Supermarkt 8,A566851640,27.01
2023-07-29,Supermarkt 8,A435254285,589.43
2023-07-29,Supermarkt 8,A352895467,641.57
2023-07-29,Supermarkt 8,A736906463,457.23
2023-07-29,Supermarkt 8,A069699492,192.21
2023-07-29,Supermarkt 8,A829095350,1168.18
2023-07-29,Supermarkt 8,A601129768,1064.02
2023-07-29,Supermarkt 8,A575171739,176.2
2023-07-29,Supermarkt 8,A632355975,1116.71
2023-07-29,Supermarkt 8,A229661730,146.55
2023-07-29,Supermarkt 8,A040749219,298.72
2023-07-29,Supermarkt 8,A038735068,984.97
2023-07-29,Supermarkt 8,A002617846,1184.14
2023-07-29,Supermarkt 8,A914929772,181.86
2023-07-29,Supermarkt 8,A215524242,922.75
2023-07-29,Supermarkt 8,A054619963,887.42
2023-07-29,Supermarkt 8,A408781824,1003.96
2023-07-29,Supermarkt 8,A927675298,192.02
2023-07-29,Supermarkt 8,A358452102,604.11
2023-07-29,Supermarkt 8,A281115864,677.74
2023-07-29,Supermarkt 8,A911898038,324.1
2023-07-29,Supermarkt 8,A457976901,98.0
2023-07-29,Supermarkt 8,A053798044,747.9
2023-07-29,Supermarkt 8,A545004779,454.89
2023-07-29,Supermarkt 8,A388513382,946.06
2023-07-29,Supermarkt 8,A167123570,1074.4
2023-07-29,Supermarkt 8,A262960226,941.76
2023-07-29,Supermarkt 8,A026441137,140.2
2023-07-29,Supermarkt 8,A311757545,782.0
2023-07-29,Supermarkt 8,A958540170,120.03
2023-07-29,Supermarkt 8,A832930449,280.04
2023-07-29,Supermarkt 8,A943711147,724.38
2023-07-29,Supermarkt 8,A779573670,272.63
2023-07-29,Supermarkt 8,A432078557,567.15
2023-07-29,Supermarkt 8,A509564939,150.24
2023-07-29,Supermarkt 8,A653874706,774.63
2023-07-29,Supermarkt 8,A220674409,574.24
2023-07-29,Supermarkt 8,A143681521,878.79
2023-07-29,Supermarkt 8,A521770351,693.17
2023-07-29,Supermarkt 8,A066251485,321.99
2023-07-29,Supermarkt 8,A643336201,688.61
2023-07-29,Supermarkt 8,A731113366,356.27
2023-07-29,Supermarkt 8,A337950119,958.11
2023-07-29,Supermarkt 8,A079474585,433.63
2023-07-29,Supermarkt 8,A287704720,233.21
2023-07-29,Supermarkt 8,A652916595,1173.32
2023-07-29,Supermarkt 8,A773113655,338.27
2023-07-29,Supermarkt 8,A231256986,278.76
2023-07-29,Supermarkt 8,A516600080,832.22
2023-07-29,Supermarkt 8,A655090450,1121.51
2023-07-29,Supermarkt 8,A108476931,896.69
2023-07-29,Supermarkt 8,A762464855,129.89
2023-07-29,Supermarkt 8,A492876551,788.23
2023-07-29,Supermarkt 8,A132368267,103.28
2023-07-29,Supermarkt 8,A391700736,7.9
2023-07-29,Supermarkt 8,A404407856,769.11
2023-07-29,Supermarkt 8,A854266108,68.44
2023-07-29,Supermarkt 8,A997713767,968.7
2023-07-29,Supermarkt 8,A268053778,362.43
2023-07-29,Supermarkt 8,A474459802,190.97
2023-07-29,Supermarkt 8,A576243224,477.5
2023-07-29,Supermarkt 8,A956717769,854.11
2023-07-29,Supermarkt 8,A920713912,495.09
2023-07-29,Supermarkt 8,A594321487,1154.2
2023-07-29,Supermarkt 8,A040132152,1067.56
2023-07-29,Supermarkt 8,A429759607,928.1
2023-07-29,Supermarkt 8,A139626857,163.44
2023-07-29,Supermarkt 8,A287195915,949.66
2023-07-29,Supermarkt 8,A075989008,845.96
2023-07-29,Supermarkt 8,A236177963,895.45
2023-07-29,Supermarkt 8,A617514740,1061.6
2023-07-29,Supermarkt 8,A934247184,946.13
2023-07-29,Supermarkt 8,A018238458,1182.58
2023-07-29,Supermarkt 8,A072787911,758.86
2023-07-29,Supermarkt 8,A520022599,912.86
2023-07-29,Supermarkt 8,A870671039,183.04
2023-07-29,Supermarkt 8,A281483103,214.03
2023-07-29,Supermarkt 8,A457890316,425.14
2023-07-29,Supermarkt 8,A276143682,963.04
2023-07-29,Supermarkt 8,A123057941,631.73
2023-07-29,Supermarkt 8,A871588979,142.78
2023-07-29,Supermarkt 8,A340937941,369.63
2023-07-29,Supermarkt 8,A992087755,208.29
2023-07-29,Supermarkt 8,A666985802,961.45
2023-07-29,Supermarkt 8,A068814159,451.81
2023-07-29,Supermarkt 8,A210996277,723.95
2023-07-29,Supermarkt 8,A924047643,258.47
2023-07-29,Supermarkt 8,A639372009,533.75
2023-07-29,Supermarkt 8,A409374588,479.45
2023-07-29,Supermarkt 8,A893334932,872.24
2023-07-29,Supermarkt 8,A497029278,1034.27
2023-07-29,Supermarkt 8,A410428714,950.12
2023-07-29,Supermarkt 8,A528851378,1148.79
2023-07-29,Supermarkt 8,A541464462,876.14
2023-07-29,Supermarkt 8,A650526951,1040.6
2023-07-29,Supermarkt 8,A652054976,358.2
2023-07-29,Supermarkt 8,A603582044,1086.91
2023-07-29,Supermarkt 8,A561343959,848.14
2023-07-29,Supermarkt 8,A902657755,1096.95
2023-07-29,Supermarkt 8,A005651738,451.46
2023-07-29,Supermarkt 8,A981150945,614.42
2023-07-29,Supermarkt 8,A095006487,226.79
2023-07-29,Supermarkt 8,A706979230,501.02
2023-07-29,Supermarkt 8,A659407615,881.59
2023-07-29,Supermarkt 8,A964371430,48.32
2023-07-29,Supermarkt 8,A915007945,353.72
2023-07-29,Supermarkt 8,A632275648,945.39
2023-07-29,Supermarkt 8,A009620202,705.15
2023-07-29,Supermarkt 8,A614792896,208.17
2023-07-29,Supermarkt 8,A211024838,1002.32
2023-07-29,Supermarkt 8,A833201552,957.59
2023-07-29,Supermarkt 8,A708646279,268.93
2023-07-29,Supermarkt 8,A271517930,654.21
2023-07-29,Supermarkt 8,A989997645,784.32
2023-07-29,Supermarkt 8,A650614472,186.63
2023-07-29,Supermarkt 8,A861073935,550.05
2023-07-29,Supermarkt 8,A456066626,364.0
2023-07-29,Supermarkt 8,A366798881,266.94
2023-07-29,Supermarkt 8,A537912253,904.84
2023-07-29,Supermarkt 8,A170524868,849.34
2023-07-29,Supermarkt 8,A604038175,1116.18
2023-07-29,Supermarkt 8,A993351578,842.27
2023-07-29,Supermarkt 8,A570053582,558.05
2023-07-29,Supermarkt 8,A422512091,181.34
2023-07-29,Supermarkt 8,A788950754,1091.6
2023-07-29,Supermarkt 8,A679670012,462.25
2023-07-29,Supermarkt 8,A335537225,72.18
2023-07-29,Supermarkt 8,A688505675,649.92
2023-07-29,Supermarkt 8,A656518334,1035.51
2023-07-29,Supermarkt 8,A716264443,56.04
2023-07-29,Supermarkt 8,A009200603,1080.74
2023-07-29,Supermarkt 8,A442797635,1175.55
2023-07-29,Supermarkt 8,A242265362,665.62
2023-07-29,Supermarkt 8,A012444894,962.61
2023-07-29,Supermarkt 8,A631083060,703.43
2023-07-29,Supermarkt 8,A656309719,768.46
2023-07-29,Supermarkt 8,A359914036,359.25
2023-07-29,Supermarkt 8,A244438343,1023.92
2023-07-29,Supermarkt 8,A800933279,410.75
2023-07-29,Supermarkt 8,A133346768,871.06
2023-07-29,Supermarkt 8,A305220828,195.87
2023-07-29,Supermarkt 8,A548424340,88.09
2023-07-29,Supermarkt 8,A910933028,346.57
2023-07-29,Supermarkt 8,A283609409,492.01
2023-07-29,Supermarkt 8,A410381133,778.61
2023-07-29,Supermarkt 8,A228273253,269.7
2023-07-29,Supermarkt 8,A725368653,774.7
2023-07-29,Supermarkt 8,A773031440,48.42
2023-07-29,Supermarkt 8,A983052179,710.65
2023-07-29,Supermarkt 8,A737367149,671.38
2023-07-29,Supermarkt 8,A904974963,982.17
2023-07-29,Supermarkt 8,A563595548,934.91
2023-07-29,Supermarkt 8,A835808097,665.97
2023-07-29,Supermarkt 8,A429740544,231.71
2023-07-29,Supermarkt 8,A994514733,575.2
2023-07-29,Supermarkt 8,A290729105,52.64
2023-07-29,Supermarkt 8,A500112943,1127.44
2023-07-29,Supermarkt 8,A424263777,897.25
2023-07-29,Supermarkt 8,A898307326,478.45
2023-07-29,Supermarkt 8,A046047365,615.88
2023-07-29,Supermarkt 8,A490583945,824.56
2023-07-29,Supermarkt 8,A909494480,54.92
2023-07-29,Supermarkt 8,A862860169,40.24
2023-07-29,Supermarkt 8,A181724067,613.3
2023-07-29,Supermarkt 8,A314868031,1049.69
2023-07-29,Supermarkt 8,A058486371,735.97
2023-07-29,Supermarkt 8,A420243377,741.98
2023-07-29,Supermarkt 8,A479921769,726.81
2023-07-30,Supermarkt 8,A508436107,294.54
2023-07-30,Supermarkt 8,A494741731,598.27
2023-07-30,Supermarkt 8,A984047700,1042.67
2023-07-30,Supermarkt 8,A686288763,118.06
2023-07-30,Supermarkt 8,A117653789,514.5
2023-07-30,Supermarkt 8,A876634416,890.07
2023-07-30,Supermarkt 8,A444070196,280.58
2023-07-30,Supermarkt 8,A267759769,1173.99
2023-07-30,Supermarkt 8,A244182817,552.26
2023-07-30,Supermarkt 8,A357205926,153.72
2023-07-30,Supermarkt 8,A799771723,621.95
2023-07-30,Supermarkt 8,A577908064,1198.36
2023-07-30,Supermarkt 8,A901248058,190.5
2023-07-30,Supermarkt 8,A502744906,42.89
2023-07-30,Supermarkt 8,A428175671,443.9
2023-07-30,Supermarkt 8,A401829730,423.58
2023-07-30,Supermarkt 8,A795990421,846.85
2023-07-30,Supermarkt 8,A842813962,443.93
2023-07-30,Supermarkt 8,A858280858,18.77
2023-07-30,Supermarkt 8,A057188345,192.65
2023-07-30,Supermarkt 8,A370844032,963.24
2023-07-30,Supermarkt 8,A615548631,10.88
2023-07-30,Supermarkt 8,A788109666,758.97
2023-07-30,Supermarkt 8,A443834257,340.06
2023-07-30,Supermarkt 8,A070236562,720.28
2023-07-30,Supermarkt 8,A719609280,1087.69
2023-07-30,Supermarkt 8,A760957598,575.72
2023-07-30,Supermarkt 8,A195934452,1096.68
2023-07-30,Supermarkt 8,A431470276,434.93
2023-07-30,Supermarkt 8,A196351288,403.25
2023-07-30,Supermarkt 8,A440064773,466.96
2023-07-30,Supermarkt 8,A302066701,552.52
2023-07-30,Supermarkt 8,A386205094,322.83
2023-07-30,Supermarkt 8,A441032075,1010.32
2023-07-30,Supermarkt 8,A466815911,278.36
2023-07-30,Supermarkt 8,A406253066,1067.85
2023-07-30,Supermarkt 8,A822483184,944.65
2023-07-30,Supermarkt 8,A484628109,565.85
2023-07-30,Supermarkt 8,A096319128,1183.63
2023-07-30,Supermarkt 8,A309161420,1148.6
2023-07-30,Supermarkt 8,A708079024,1073.31
2023-07-30,Supermarkt 8,A915048649,284.86
2023-07-30,Supermarkt 8,A119739307,4.9
2023-07-30,Supermarkt 8,A166076933,954.91
2023-07-30,Supermarkt 8,A689793331,977.62
2023-07-30,Supermarkt 8,A968963374,937.57
2023-07-30,Supermarkt 8,A415633717,315.78
2023-07-30,Supermarkt 8,A453190985,1013.0
2023-07-30,Supermarkt 8,A389820286,781.79
2023-07-30,Supermarkt 8,A639180066,805.76
2023-07-30,Supermarkt 8,A774527541,688.0
2023-07-30,Supermarkt 8,A415352287,539.63
2023-07-30,Supermarkt 8,A391796759,801.35
2023-07-30,Supermarkt 8,A249604557,1170.96
