Datum,Supermarkt,Artikelnummer,Umsatz
2023-07-29,Supermarkt 6,A432623837,315.3
2023-07-29,Supermarkt 6,A271020056,165.83
2023-07-29,Supermarkt 6,A218706015,378.43
2023-07-29,Supermarkt 6,A647689258,526.86
2023-07-29,Supermarkt 6,A060525510,1095.57
2023-07-29,Supermarkt 6,A970138619,621.9
2023-07-29,Supermarkt 6,A646289611,897.77
2023-07-29,Supermarkt 6,A936181898,1171.21
2023-07-29,Supermarkt 6,A743950473,867.57
2023-07-29,Supermarkt 6,A661280904,490.52
2023-07-29,Supermarkt 6,A447441224,888.74
2023-07-29,Supermarkt 6,A318969990,425.18
2023-07-29,Supermarkt 6,A347889922,644.47
2023-07-29,Supermarkt 6,A103882825,1131.89
2023-07-29,Supermarkt 6,A209936447,1175.05
2023-07-29,Supermarkt 6,A492130694,585.38
2023-07-29,Supermarkt 6,A257121278,775.02
2023-07-29,Supermarkt 6,A167270383,592.52
2023-07-29,Supermarkt 6,A554203473,397.7
2023-07-29,Supermarkt 6,A216470301,228.19
2023-07-29,Supermarkt 6,A015992600,740.46
2023-07-29,Supermarkt 6,A941664355,910.88
2023-07-29,Supermarkt 6,A908898659,56.28
2023-07-29,Supermarkt 6,A642959207,238.62
2023-07-29,Supermarkt 6,A190737868,588.4
2023-07-29,Supermarkt 6,A665470491,760.67
2023-07-29,Supermarkt 6,A838124959,479.94
2023-07-29,Supermarkt 6,A971920912,929.83
2023-07-29,Supermarkt 6,A430394922,1145.67
2023-07-29,Supermarkt 6,A202790850,1177.55
2023-07-29,Supermarkt 6,A789691095,270.11
2023-07-29,Supermarkt 6,A952833316,519.94
2023-07-29,Supermarkt 6,A869001989,669.43
2023-07-29,Supermarkt 6,A157008676,1079.87
2023-07-29,Supermarkt 6,A481336701,417.07
2023-07-29,Supermarkt 6,A540577545,847.21
2023-07-29,Supermarkt 6,A638132714,524.65
2023-07-29,Supermarkt 6,A625701902,812.06
2023-07-29,Supermarkt 6,A564797522,225.09
2023-07-29,Supermarkt 6,A502257203,390.03
2023-07-29,Supermarkt 6,A609657051,209.85
2023-07-29,Supermarkt 6,A880401448,170.16
2023-07-29,Supermarkt 6,A956057291,603.95
2023-07-29,Supermarkt 6,A274376555,752.67
2023-07-29,Supermarkt 6,A883464440,612.93
2023-07-29,Supermarkt 6,A032586403,212.77
2023-07-29,Supermarkt 6,A860770745,695.22
2023-07-29,Supermarkt 6,A192593344,465.93
2023-07-29,Supermarkt 6,A936988377,163.79
2023-07-29,Supermarkt 6,A367809571,1180.92
2023-07-29,Supermarkt 6,A154673786,837.92
2023-07-29,Supermarkt 6,A573123389,569.41
2023-07-29,Supermarkt 6,A659752955,857.19
2023-07-29,Supermarkt 6,A120705759,698.1
2023-07-29,Supermarkt 6,A533393063,839.64
2023-07-29,Supermarkt 6,A210781251,322.82
2023-07-29,Supermarkt 6,A286107156,1181.65
2023-07-29,Supermarkt 6,A903355948,284.83
2023-07-29,Supermarkt 6,A003230639,331.76
2023-07-29,Supermarkt 6,A472646255,478.34
2023-07-29,Supermarkt 6,A506087161,439.28
2023-07-29,Supermarkt 6,A923747155,342.01
2023-07-29,Supermarkt 6,A999051936,276.96
2023-07-29,Supermarkt 6,A215066418,510.5
2023-07-29,Supermarkt 6,A310750042,679.24
2023-07-29,Supermarkt 6,A277788007,489.8
2023-07-29,Supermarkt 6,A480329290,102.1
2023-07-29,Supermarkt 6,A726425454,592.1
2023-07-29,Supermarkt 6,A089319967,767.38
2023-07-29,Supermarkt 6,A772064371,858.25
2023-07-29,Supermarkt 6,A499199706,1120.45
2023-07-29,Supermarkt 6,A163515916,661.92
2023-07-29,Supermarkt 6,A688115514,1138.06
2023-07-29,Supermarkt 6,A591306683,675.25
2023-07-29,Supermarkt 6,A816122182,1142.94
2023-07-29,Supermarkt 6,A565203560,368.45
2023-07-29,Supermarkt 6,A651549678,299.33
2023-07-29,Supermarkt 6,A297970815,551.85
2023-07-29,Supermarkt 6,A628875519,43.99
2023-07-29,Supermarkt 6,A682002108,647.13
2023-07-29,Supermarkt 6,A612437288,562.96
2023-07-29,Supermarkt 6,A911689206,31.06
2023-07-29,Supermarkt 6,A858681613,389.32
2023-07-29,Supermarkt 6,A192311666,105.39
2023-07-29,Supermarkt 6,A131098593,466.69
2023-07-29,Supermarkt 6,A227233465,622.91
2023-07-29,Supermarkt 6,A194551737,850.06
2023-07-29,Supermarkt 6,A502100964,245.75
2023-07-29,Supermarkt 6,A655558942,210.21
2023-07-29,Supermarkt 6,A291558880,59.82
2023-07-29,Supermarkt 6,A189025788,351.31
2023-07-29,Supermarkt 6,A918926482,1123.0
2023-07-29,Supermarkt 6,A925024236,496.85
2023-07-29,Supermarkt 6,A972702809,735.12
2023-07-29,Supermarkt 6,A263998349,734.62
2023-07-29,Supermarkt 6,A748685023,653.01
2023-07-29,Supermarkt 6,A645860259,766.65
2023-07-29,Supermarkt 6,A389120771,912.71
2023-07-29,Supermarkt 6,A753883151,208.69
2023-07-29,Supermarkt 6,A872935781,958.06
2023-07-29,Supermarkt 6,A868317939,989.88
2023-07-29,Supermarkt 6,A252916767,836.55
2023-07-29,Supermarkt 6,A386086695,964.91
2023-07-29,Supermarkt 6,A817818516,853.93
2023-07-29,Supermarkt 6,A669505911,177.94
2023-07-29,Supermarkt 6,A473609569,56.06
2023-07-29,Supermarkt 6,A550171681,287.29
2023-07-29,Supermarkt 6,A625343472,1127.14
2023-07-29,Supermarkt 6,A083655087,105.16
2023-07-29,Supermarkt 6,A812415918,345.58
2023-07-29,Supermarkt 6,A668549402,645.13
2023-07-29,Supermarkt 6,A096923443,1002.73
2023-07-29,Supermarkt 6,A409715350,624.02
2023-07-29,Supermarkt 6,A354910556,1179.85
2023-07-29,Supermarkt 6,A742411969,119.19
2023-07-29,Supermarkt 6,A654987724,141.17
2023-07-29,Supermarkt 6,A896705263,696.54
2023-07-29,Supermarkt 6,A646348818,464.4
2023-07-29,Supermarkt 6,A999836824,784.39
2023-07-29,Supermarkt 6,A607533685,825.89
2023-07-29,Supermarkt 6,A111347135,185.0
2023-07-29,Supermarkt 6,A041210510,830.01
2023-07-29,Supermarkt 6,A041903818,842.22
2023-07-29,Supermarkt 6,A412451698,551.79
2023-07-29,Supermarkt 6,A396460306,534.71
2023-07-29,Supermarkt 6,A419120732,405.41
2023-07-29,Supermarkt 6,A751246902,129.6
2023-07-29,Supermarkt 6,A334081849,687.21
2023-07-29,Supermarkt 6,A001581028,623.93
2023-07-29,Supermarkt 6,A700407960,334.85
2023-07-29,Supermarkt 6,A815782616,657.58
2023-07-29,Supermarkt 6,A549045120,961.72
2023-07-29,Supermarkt 6,A423722691,92.26
2023-07-29,Supermarkt 6,A136466027,1018.02
2023-07-29,Supermarkt 6,A378266150,115.33
2023-07-29,Supermarkt 6,A999347708,93.98
2023-07-29,Supermarkt 6,A019265800,1144.05
2023-07-29,Supermarkt 6,A146504390,801.86
2023-07-29,Supermarkt 6,A989981183,528.36
2023-07-29,Supermarkt 6,A330327872,404.22
2023-07-29,Supermarkt 6,A870915361,92.57
2023-07-29,Supermarkt 6,A259454150,131.29
2023-07-29,Supermarkt 6,A372068692,870.73
2023-07-29,Supermarkt 6,A374434117,33.97
2023-07-29,Supermarkt 6,A514866963,1008.47
2023-07-29,Supermarkt 6,A723537068,452.82
2023-07-29,Supermarkt 6,A532548198,7.65
2023-07-29,Supermarkt 6,A100730616,831.83
2023-07-29,Supermarkt 6,A326808827,663.61
2023-07-29,Supermarkt 6,A255847604,791.71
2023-07-29,Supermarkt 6,A255193123,1006.46
2023-07-29,Supermarkt 6,A646517298,676.79
2023-07-29,Supermarkt 6,A318938704,225.73
2023-07-29,Supermarkt 6,A054318164,782.29
2023-07-29,Supermarkt 6,A318608643,639.35
2023-07-29,Supermarkt 6,A080457377,986.38
2023-07-29,Supermarkt 6,A823953263,158.07
2023-07-29,Supermarkt 6,A425482210,818.06
2023-07-29,Supermarkt 6,A604937338,292.34
2023-07-29,Supermarkt 6,A572880989,1042.72
2023-07-29,Supermarkt 6,A682903812,62.3
2023-07-29,Supermarkt 6,A916966929,1183.35
2023-07-29,Supermarkt 6,A570650616,75.67
2023-07-29,Supermarkt 6,A598622108,1000.99
2023-07-29,Supermarkt 6,A032179396,698.73
2023-07-29,Supermarkt 6,A832072969,365.19
2023-07-29,Supermarkt 6,A961138459,750.45
2023-07-29,Supermarkt 6,A897505213,553.74
2023-07-29,Supermarkt 6,A916873693,222.57
2023-07-29,Supermarkt 6,A769457115,363.14
2023-07-29,Supermarkt 6,A759768800,175.36
2023-07-29,Supermarkt 6,A694833875,271.58
2023-07-29,Supermarkt 6,A486874181,558.32
2023-07-29,Supermarkt 6,A504606535,348.96
2023-07-29,Supermarkt 6,A737558937,1143.75
2023-07-29,Supermarkt 6,A780660615,495.1
2023-07-29,Supermarkt 6,A080263736,722.82
2023-07-29,Supermarkt 6,A995987625,370.12
2023-07-29,Supermarkt 6,A583044907,386.33
2023-07-29,Supermarkt 6,A073041068,143.15
2023-07-29,Supermarkt 6,A505420213,601.57
2023-07-29,Supermarkt 6,A864571822,328.7
2023-07-29,Supermarkt 6,A898420684,763.83
2023-07-29,Supermarkt 6,A092764092,613.33
2023-07-29,Supermarkt 6,A345280706,535.74
2023-07-29,Supermarkt 6,A838365661,723.2
2023-07-29,Supermarkt 6,A740090764,815.2
2023-07-29,Supermarkt 6,A474096348,316.24
2023-07-29,Supermarkt 6,A896628119,392.02
2023-07-29,Supermarkt 6,A759880633,744.02
2023-07-29,Supermarkt 6,A711235704,762.8
2023-07-29,Supermarkt 6,A850686347,323.42
2023-07-29,Supermarkt 6,A704683956,1135.33
2023-07-29,Supermarkt 6,A191374536,440.25
2023-07-29,Supermarkt 6,A779291438,1011.3
2023-07-29,Supermarkt 6,A545096746,390.36
2023-07-29,Supermarkt 6,A120086036,436.3
2023-07-29,Supermarkt 6,A903994835,1007.91
2023-07-29,Supermarkt 6,A967921033,1075.55
2023-07-29,Supermarkt 6,A994616876,608.63
2023-07-29,Supermarkt 6,A804050816,282.94
2023-07-29,Supermarkt 6,A875903080,229.16
2023-07-29,Supermarkt 6,A129599369,436.7
2023-07-29,Supermarkt 6,A459485174,115.7
2023-07-29,Supermarkt 6,A180070284,1129.91
2023-07-29,Supermarkt 6,A950890741,450.65
2023-07-29,Supermarkt 6,A391288825,125.39
2023-07-29,Supermarkt 6,A593866344,510.28
2023-07-29,Supermarkt 6,A531425227,152.36
2023-07-29,Supermarkt 6,A144983351,678.85
2023-07-29,Supermarkt 6,A566157709,73.4
2023-07-29,Supermarkt 6,A913996223,1100.71
2023-07-29,Supermarkt 6,A359021938,305.56
2023-07-29,Supermarkt 6,A167699491,39.59
2023-07-29,Supermarkt 6,A660746054,443.62
2023-07-29,Supermarkt 6,A750937477,872.79
2023-07-29,Supermarkt 6,A839187408,986.37
2023-07-29,Supermarkt 6,A558119376,799.68
2023-07-29,Supermarkt 6,A886539397,912.83
2023-07-29,Supermarkt 6,A529121356,266.67
2023-07-29,Supermarkt 6,A781238065,194.61
2023-07-29,Supermarkt 6,A070650971,749.01
2023-07-29,Supermarkt 6,A548804252,777.72
2023-07-29,Supermarkt 6,A167062797,663.06
2023-07-29,Supermarkt 6,A796715547,11.73
2023-07-29,Supermarkt 6,A050652539,597.85
2023-07-29,Supermarkt 6,A112044092,882.74
2023-07-29,Supermarkt 6,A021851701,278.82
2023-07-29,Supermarkt 6,A563368527,544.08
2023-07-29,Supermarkt 6,A581441188,352.86
2023-07-29,Supermarkt 6,A515714979,346.15
2023-07-29,Supermarkt 6,A629799926,45.18
2023-07-29,Supermarkt 6,A722629871,823.04
2023-07-29,Supermarkt 6,A951679163,731.92
2023-07-29,Supermarkt 6,A890023258,812.08
2023-07-29,Supermarkt 6,A156882114,1008.86
2023-07-29,Supermarkt 6,A684828499,673.79
2023-07-29,Supermarkt 6,A730767679,352.6
2023-07-29,Supermarkt 6,A709727627,45.26
2023-07-29,Supermarkt 6,A132660260,793.29
2023-07-29,Supermarkt 6,A478213961,130.61
2023-07-29,Supermarkt 6,A541971426,1127.01
2023-07-29,Supermarkt 6,A325915629,286.05
2023-07-29,Supermarkt 6,A068688948,621.55
2023-07-29,Supermarkt 6,A098254116,113.95
2023-07-29,Supermarkt 6,A923657051,96.35
2023-07-29,Supermarkt 6,A073763728,1153.16
2023-07-29,Supermarkt 6,A765910416,62.05
2023-07-29,Supermarkt 6,A213864760,53.93
2023-07-29,Supermarkt 6,A318174016,605.41
2023-07-29,Supermarkt 6,A677780503,973.68
2023-07-29,Supermarkt 6,A034578511,811.98
2023-07-29,Supermarkt 6,A566851640,207.2
2023-07-29,Supermarkt 6,A435254285,779.79
2023-07-29,Supermarkt 6,A352895467,621.71
2023-07-29,Supermarkt 6,A736906463,350.23
2023-07-29,Supermarkt 6,A069699492,893.74
2023-07-29,Supermarkt 6,A829095350,466.5
2023-07-29,Supermarkt 6,A601129768,634.27
2023-07-29,Supermarkt 6,A575171739,1097.29
2023-07-29,Supermarkt 6,A632355975,504.76
2023-07-29,Supermarkt 6,A229661730,277.7
2023-07-29,Supermarkt 6,A040749219,638.58
2023-07-29,Supermarkt 6,A038735068,22.59
2023-07-29,Supermarkt 6,A002617846,906.51
2023-07-29,Supermarkt 6,A914929772,763.25
2023-07-29,Supermarkt 6,A215524242,345.02
2023-07-29,Supermarkt 6,A054619963,19.27
2023-07-29,Supermarkt 6,A408781824,735.92
2023-07-29,Supermarkt 6,A927675298,281.87
2023-07-29,Supermarkt 6,A358452102,352.85
2023-07-29,Supermarkt 6,A281115864,983.77
2023-07-29,Supermarkt 6,A911898038,227.26
2023-07-29,Supermarkt 6,A457976901,560.14
2023-07-29,Supermarkt 6,A053798044,212.46
2023-07-29,Supermarkt 6,A545004779,125.77
2023-07-29,Supermarkt 6,A388513382,1051.15
2023-07-29,Supermarkt 6,A167123570,924.2
2023-07-29,Supermarkt 6,A262960226,553.45
2023-07-29,Supermarkt 6,A026441137,160.6
2023-07-29,Supermarkt 6,A311757545,488.52
2023-07-29,Supermarkt 6,A958540170,3.26
2023-07-29,Supermarkt 6,A832930449,716.39
2023-07-29,Supermarkt 6,A943711147,618.56
2023-07-29,Supermarkt 6,A779573670,102.16
2023-07-29,Supermarkt 6,A432078557,747.78
2023-07-29,Supermarkt 6,A509564939,1165.59
2023-07-29,Supermarkt 6,A653874706,427.76
2023-07-29,Supermarkt 6,A220674409,837.04
2023-07-29,Supermarkt 6,A143681521,121.97
2023-07-29,Supermarkt 6,A521770351,120.26
2023-07-29,Supermarkt 6,A066251485,389.55
2023-07-29,Supermarkt 6,A643336201,731.83
2023-07-29,Supermarkt 6,A731113366,848.52
2023-07-29,Supermarkt 6,A337950119,480.97
2023-07-29,Supermarkt 6,A079474585,824.4
2023-07-29,Supermarkt 6,A287704720,511.38
2023-07-29,Supermarkt 6,A652916595,848.14
2023-07-29,Supermarkt 6,A773113655,557.94
2023-07-29,Supermarkt 6,A231256986,387.82
2023-07-29,Supermarkt 6,A516600080,667.42
2023-07-29,Supermarkt 6,A655090450,1119.31
2023-07-29,Supermarkt 6,A108476931,966.74
2023-07-29,Supermarkt 6,A762464855,579.51
2023-07-29,Supermarkt 6,A492876551,322.55
2023-07-29,Supermarkt 6,A132368267,102.33
2023-07-29,Supermarkt 6,A391700736,188.06
2023-07-29,Supermarkt 6,A404407856,535.37
2023-07-29,Supermarkt 6,A854266108,864.78
2023-07-29,Supermarkt 6,A997713767,102.5
2023-07-29,Supermarkt 6,A268053778,547.24
2023-07-29,Supermarkt 6,A474459802,853.38
2023-07-29,Supermarkt 6,A576243224,931.3
2023-07-29,Supermarkt 6,A956717769,425.38
2023-07-29,Supermarkt 6,A920713912,1033.87
2023-07-29,Supermarkt 6,A594321487,619.78
2023-07-29,Supermarkt 6,A040132152,871.93
2023-07-29,Supermarkt 6,A429759607,1122.05
2023-07-29,Supermarkt 6,A139626857,305.69
2023-07-29,Supermarkt 6,A287195915,905.85
2023-07-29,Supermarkt 6,A075989008,475.83
2023-07-29,Supermarkt 6,A236177963,208.89
2023-07-29,Supermarkt 6,A617514740,943.83
2023-07-29,Supermarkt 6,A934247184,1013.8
2023-07-29,Supermarkt 6,A018238458,853.9
2023-07-29,Supermarkt 6,A072787911,776.84
2023-07-29,Supermarkt 6,A520022599,578.99
2023-07-29,Supermarkt 6,A870671039,212.93
2023-07-29,Supermarkt 6,A281483103,441.76
2023-07-29,Supermarkt 6,A457890316,576.86
2023-07-29,Supermarkt 6,A276143682,706.71
2023-07-29,Supermarkt 6,A123057941,364.78
2023-07-29,Supermarkt 6,A871588979,576.44
2023-07-29,Supermarkt 6,A340937941,854.7
2023-07-29,Supermarkt 6,A992087755,213.04
2023-07-29,Supermarkt 6,A666985802,837.32
2023-07-29,Supermarkt 6,A068814159,535.13
2023-07-29,Supermarkt 6,A210996277,628.3
2023-07-29,Supermarkt 6,A924047643,218.14
2023-07-29,Supermarkt 6,A639372009,308.14
2023-07-29,Supermarkt 6,A409374588,928.58
2023-07-29,Supermarkt 6,A893334932,561.63
2023-07-29,Supermarkt 6,A497029278,395.68
2023-07-29,Supermarkt 6,A410428714,506.41
2023-07-29,Supermarkt 6,A528851378,311.62
2023-07-29,Supermarkt 6,A541464462,693.0
2023-07-29,Supermarkt 6,A650526951,892.28
2023-07-29,Supermarkt 6,A652054976,969.43
2023-07-29,Supermarkt 6,A603582044,1047.54
2023-07-29,Supermarkt 6,A561343959,787.16
2023-07-29,Supermarkt 6,A902657755,640.52
2023-07-29,Supermarkt 6,A005651738,413.7
2023-07-29,Supermarkt 6,A981150945,341.11
2023-07-29,Supermarkt 6,A095006487,1061.08
2023-07-29,Supermarkt 6,A706979230,175.97
2023-07-29,Supermarkt 6,A659407615,1067.99
2023-07-29,Supermarkt 6,A964371430,274.19
2023-07-29,Supermarkt 6,A915007945,233.19
2023-07-29,Supermarkt 6,A632275648,717.9
2023-07-29,Supermarkt 6,A009620202,543.13
2023-07-29,Supermarkt 6,A614792896,156.22
2023-07-29,Supermarkt 6,A211024838,149.73
2023-07-29,Supermarkt 6,A833201552,654.48
2023-07-29,Supermarkt 6,A708646279,985.63
2023-07-29,Supermarkt 6,A271517930,670.97
2023-07-29,Supermarkt 6,A989997645,102.78
2023-07-29,Supermarkt 6,A650614472,1192.6
2023-07-29,Supermarkt 6,A861073935,219.21
2023-07-29,Supermarkt 6,A456066626,406.64
2023-07-29,Supermarkt 6,A366798881,242.45
2023-07-29,Supermarkt 6,A537912253,192.15
2023-07-29,Supermarkt 6,A170524868,225.62
2023-07-29,Supermarkt 6,A604038175,641.01
2023-07-29,Supermarkt 6,A993351578,1041.19
2023-07-29,Supermarkt 6,A570053582,230.85
2023-07-29,Supermarkt 6,A422512091,88.53
2023-07-29,Supermarkt 6,A788950754,451.33
2023-07-29,Supermarkt 6,A679670012,1127.42
2023-07-29,Supermarkt 6,A335537225,724.82
2023-07-29,Supermarkt 6,A688505675,426.78
2023-07-29,Supermarkt 6,A656518334,1060.7
2023-07-29,Supermarkt 6,A716264443,654.64
2023-07-29,Supermarkt 6,A009200603,918.16
2023-07-29,Supermarkt 6,A442797635,1153.1
2023-07-29,Supermarkt 6,A242265362,253.35
2023-07-29,Supermarkt 6,A012444894,370.65
2023-07-29,Supermarkt 6,A631083060,576.88
2023-07-29,Supermarkt 6,A656309719,1139.84
2023-07-29,Supermarkt 6,A359914036,206.18
2023-07-29,Supermarkt 6,A244438343,547.15
2023-07-29,Supermarkt 6,A800933279,522.17
2023-07-29,Supermarkt 6,A133346768,111.1
2023-07-29,Supermarkt 6,A305220828,974.15
2023-07-29,Supermarkt 6,A548424340,570.29
2023-07-29,Supermarkt 6,A910933028,68.14
2023-07-29,Supermarkt 6,A283609409,1091.81
2023-07-29,Supermarkt 6,A410381133,611.04
2023-07-29,Supermarkt 6,A228273253,167.67
2023-07-29,Supermarkt 6,A725368653,857.16
2023-07-29,Supermarkt 6,A773031440,1109.87
2023-07-29,Supermarkt 6,A983052179,118.11
2023-07-29,Supermarkt 6,A737367149,203.14
2023-07-29,Supermarkt 6,A904974963,521.61
2023-07-29,Supermarkt 6,A563595548,334.95
2023-07-29,Supermarkt 6,A835808097,977.31
2023-07-29,Supermarkt 6,A429740544,550.86
2023-07-29,Supermarkt 6,A994514733,1073.95
2023-07-29,Supermarkt 6,A290729105,460.72
2023-07-29,Supermarkt 6,A500112943,88.14
2023-07-29,Supermarkt 6,A424263777,25.19
2023-07-29,Supermarkt 6,A898307326,646.8
2023-07-29,Supermarkt 6,A046047365,182.81
2023-07-29,Supermarkt 6,A490583945,221.43
2023-07-29,Supermarkt 6,A909494480,591.07
2023-07-29,Supermarkt 6,A862860169,1127.19
2023-07-29,Supermarkt 6,A181724067,1054.36
2023-07-29,Supermarkt 6,A314868031,305.96
2023-07-29,Supermarkt 6,A058486371,171.94
2023-07-29,Supermarkt 6,A420243377,14.16
2023-07-29,Supermarkt 6,A479921769,622.66
2023-07-30,Supermarkt 6,A508436107,357.83
2023-07-30,Supermarkt 6,A494741731,873.7
2023-07-30,Supermarkt 6,A984047700,114.46
2023-07-30,Supermarkt 6,A686288763,638.26
2023-07-30,Supermarkt 6,A117653789,177.75
2023-07-30,Supermarkt 6,A876634416,360.82
2023-07-30,Supermarkt 6,A444070196,471.91
2023-07-30,Supermarkt 6,A267759769,536.41
2023-07-30,Supermarkt 6,A244182817,719.4
2023-07-30,Supermarkt 6,A357205926,492.06
2023-07-30,Supermarkt 6,A799771723,577.12
2023-07-30,Supermarkt 6,A577908064,153.25
2023-07-30,Supermarkt 6,A901248058,845.84
2023-07-30,Supermarkt 6,A502744906,381.9
2023-07-30,Supermarkt 6,A428175671,26.48
2023-07-30,Supermarkt 6,A401829730,702.87
2023-07-30,Supermarkt 6,A795990421,1093.46
2023-07-30,Supermarkt 6,A842813962,343.48
2023-07-30,Supermarkt 6,A858280858,624.37
2023-07-30,Supermarkt 6,A057188345,1004.55
2023-07-30,Supermarkt 6,A370844032,623.94
2023-07-30,Supermarkt 6,A615548631,727.46
2023-07-30,Supermarkt 6,A788109666,178.12
2023-07-30,Supermarkt 6,A443834257,823.19
2023-07-30,Supermarkt 6,A070236562,716.42
2023-07-30,Supermarkt 6,A719609280,988.29
2023-07-30,Supermarkt 6,A760957598,1006.27
2023-07-30,Supermarkt 6,A195934452,568.39
2023-07-30,Supermarkt 6,A431470276,560.39
2023-07-30,Supermarkt 6,A196351288,640.57
2023-07-30,Supermarkt 6,A440064773,1113.29
2023-07-30,Supermarkt 6,A302066701,333.14
2023-07-30,Supermarkt 6,A386205094,101.7
2023-07-30,Supermarkt 6,A441032075,467.75
2023-07-30,Supermarkt 6,A466815911,1123.89
2023-07-30,Supermarkt 6,A406253066,811.89
2023-07-30,Supermarkt 6,A822483184,378.29
2023-07-30,Supermarkt 6,A484628109,122.27
2023-07-30,Supermarkt 6,A096319128,670.32
2023-07-30,Supermarkt 6,A309161420,952.61
2023-07-30,Supermarkt 6,A708079024,474.09
2023-07-30,Supermarkt 6,A915048649,1044.38
2023-07-30,Supermarkt 6,A119739307,293.81
2023-07-30,Supermarkt 6,A166076933,943.44
2023-07-30,Supermarkt 6,A689793331,607.63
2023-07-30,Supermarkt 6,A968963374,714.13
2023-07-30,Supermarkt 6,A415633717,592.78
2023-07-30,Supermarkt 6,A453190985,961.46
2023-07-30,Supermarkt 6,A389820286,448.77
2023-07-30,Supermarkt 6,A639180066,807.97
2023-07-30,Supermarkt 6,A774527541,497.94
2023-07-30,Supermarkt 6,A415352287,883.4
2023-07-30,Supermarkt 6,A391796759,630.33
2023-07-30,Supermarkt 6,A249604557,142.89
2023-07-30,Supermarkt 6,A759796414,371.69
