Datum,Supermarkt,Artikelnummer,Umsatz
2023-07-29,Supermarkt 1,A286107156,1145.53
2023-07-29,Supermarkt 1,A903355948,534.49
2023-07-29,Supermarkt 1,A003230639,406.08
2023-07-29,Supermarkt 1,A472646255,88.83
2023-07-29,Supermarkt 1,A506087161,1083.62
2023-07-29,Supermarkt 1,A923747155,314.0
2023-07-29,Supermarkt 1,A999051936,1114.66
2023-07-29,Supermarkt 1,A215066418,711.51
2023-07-29,Supermarkt 1,A310750042,333.01
2023-07-29,Supermarkt 1,A277788007,373.71
2023-07-29,Supermarkt 1,A480329290,818.56
2023-07-29,Supermarkt 1,A726425454,184.94
2023-07-29,Supermarkt 1,A089319967,450.39
2023-07-29,Supermarkt 1,A772064371,1081.65
2023-07-29,Supermarkt 1,A499199706,1122.29
2023-07-29,Supermarkt 1,A163515916,857.15
2023-07-29,Supermarkt 1,A688115514,717.13
2023-07-29,Supermarkt 1,A591306683,14.28
2023-07-29,Supermarkt 1,A816122182,504.47
2023-07-29,Supermarkt 1,A565203560,919.8
2023-07-29,Supermarkt 1,A651549678,968.42
2023-07-29,Supermarkt 1,A297970815,113.13
2023-07-29,Supermarkt 1,A628875519,760.34
2023-07-29,Supermarkt 1,A682002108,1194.48
2023-07-29,Supermarkt 1,A612437288,761.19
2023-07-29,Supermarkt 1,A911689206,1066.61
2023-07-29,Supermarkt 1,A858681613,1130.29
2023-07-29,Supermarkt 1,A192311666,83.18
2023-07-29,Supermarkt 1,A131098593,848.98
2023-07-29,Supermarkt 1,A227233465,720.95
2023-07-29,Supermarkt 1,A194551737,33.07
2023-07-29,Supermarkt 1,A502100964,390.02
2023-07-29,Supermarkt 1,A655558942,354.15
2023-07-29,Supermarkt 1,A291558880,1176.55
2023-07-29,Supermarkt 1,A189025788,624.13
2023-07-29,Supermarkt 1,A918926482,659.96
2023-07-29,Supermarkt 1,A925024236,1162.68
2023-07-29,Supermarkt 1,A972702809,786.15
2023-07-29,Supermarkt 1,A263998349,796.78
2023-07-29,Supermarkt 1,A748685023,106.5
2023-07-29,Supermarkt 1,A645860259,970.14
2023-07-29,Supermarkt 1,A389120771,209.15
2023-07-29,Supermarkt 1,A753883151,527.46
2023-07-29,Supermarkt 1,A872935781,681.24
2023-07-29,Supermarkt 1,A868317939,225.81
2023-07-29,Supermarkt 1,A252916767,700.85
2023-07-29,Supermarkt 1,A386086695,645.57
2023-07-29,Supermarkt 1,A817818516,230.91
2023-07-29,Supermarkt 1,A669505911,1176.2
2023-07-29,Supermarkt 1,A473609569,542.7
2023-07-29,Supermarkt 1,A550171681,955.8
2023-07-29,Supermarkt 1,A625343472,514.9
2023-07-29,Supermarkt 1,A083655087,641.49
2023-07-29,Supermarkt 1,A812415918,318.03
2023-07-29,Supermarkt 1,A668549402,755.77
2023-07-29,Supermarkt 1,A096923443,8.8
2023-07-29,Supermarkt 1,A409715350,1040.06
2023-07-29,Supermarkt 1,A354910556,1096.38
2023-07-29,Supermarkt 1,A742411969,1168.36
2023-07-29,Supermarkt 1,A654987724,1065.08
2023-07-29,Supermarkt 1,A896705263,885.36
2023-07-29,Supermarkt 1,A646348818,1174.75
2023-07-29,Supermarkt 1,A999836824,225.95
2023-07-29,Supermarkt 1,A607533685,706.8
2023-07-29,Supermarkt 1,A111347135,795.01
2023-07-29,Supermarkt 1,A041210510,1142.91
2023-07-29,Supermarkt 1,A041903818,290.7
2023-07-29,Supermarkt 1,A412451698,129.28
2023-07-29,Supermarkt 1,A396460306,512.23
2023-07-29,Supermarkt 1,A419120732,992.44
2023-07-29,Supermarkt 1,A751246902,1099.69
2023-07-29,Supermarkt 1,A334081849,1018.75
2023-07-29,Supermarkt 1,A001581028,180.28
2023-07-29,Supermarkt 1,A700407960,350.35
2023-07-29,Supermarkt 1,A815782616,514.89
2023-07-29,Supermarkt 1,A549045120,691.8
2023-07-29,Supermarkt 1,A423722691,454.47
2023-07-29,Supermarkt 1,A136466027,9.06
2023-07-29,Supermarkt 1,A378266150,268.36
2023-07-29,Supermarkt 1,A999347708,197.69
2023-07-29,Supermarkt 1,A019265800,583.17
2023-07-29,Supermarkt 1,A146504390,1067.93
2023-07-29,Supermarkt 1,A989981183,844.64
2023-07-29,Supermarkt 1,A330327872,1048.16
2023-07-29,Supermarkt 1,A870915361,302.23
2023-07-29,Supermarkt 1,A259454150,384.7
2023-07-29,Supermarkt 1,A372068692,429.56
2023-07-29,Supermarkt 1,A374434117,113.89
2023-07-29,Supermarkt 1,A514866963,531.49
2023-07-29,Supermarkt 1,A723537068,609.84
2023-07-29,Supermarkt 1,A532548198,1040.96
2023-07-29,Supermarkt 1,A100730616,1186.63
2023-07-29,Supermarkt 1,A326808827,1048.98
2023-07-29,Supermarkt 1,A255847604,627.66
2023-07-29,Supermarkt 1,A255193123,126.91
2023-07-29,Supermarkt 1,A646517298,987.14
2023-07-29,Supermarkt 1,A318938704,972.08
2023-07-29,Supermarkt 1,A054318164,374.32
2023-07-29,Supermarkt 1,A318608643,796.11
2023-07-29,Supermarkt 1,A080457377,51.91
2023-07-29,Supermarkt 1,A823953263,345.68
2023-07-29,Supermarkt 1,A425482210,515.4
2023-07-29,Supermarkt 1,A604937338,129.2
2023-07-29,Supermarkt 1,A572880989,922.09
2023-07-29,Supermarkt 1,A682903812,1063.89
2023-07-29,Supermarkt 1,A916966929,1041.71
2023-07-29,Supermarkt 1,A570650616,604.46
2023-07-29,Supermarkt 1,A598622108,53.75
2023-07-29,Supermarkt 1,A032179396,226.87
2023-07-29,Supermarkt 1,A832072969,854.81
2023-07-29,Supermarkt 1,A961138459,783.81
2023-07-29,Supermarkt 1,A897505213,965.61
2023-07-29,Supermarkt 1,A916873693,104.65
2023-07-29,Supermarkt 1,A769457115,394.66
2023-07-29,Supermarkt 1,A759768800,1185.4
2023-07-29,Supermarkt 1,A694833875,804.79
2023-07-29,Supermarkt 1,A486874181,1041.53
2023-07-29,Supermarkt 1,A504606535,519.45
2023-07-29,Supermarkt 1,A737558937,613.16
2023-07-29,Supermarkt 1,A780660615,1034.77
2023-07-29,Supermarkt 1,A080263736,364.52
2023-07-29,Supermarkt 1,A995987625,215.6
2023-07-29,Supermarkt 1,A583044907,250.18
2023-07-29,Supermarkt 1,A073041068,989.87
2023-07-29,Supermarkt 1,A505420213,154.32
2023-07-29,Supermarkt 1,A864571822,762.49
2023-07-29,Supermarkt 1,A898420684,536.98
2023-07-29,Supermarkt 1,A092764092,1107.96
2023-07-29,Supermarkt 1,A345280706,228.89
2023-07-29,Supermarkt 1,A838365661,254.59
2023-07-29,Supermarkt 1,A740090764,27.64
2023-07-29,Supermarkt 1,A474096348,685.07
2023-07-29,Supermarkt 1,A896628119,1047.63
2023-07-29,Supermarkt 1,A759880633,166.26
2023-07-29,Supermarkt 1,A711235704,805.74
2023-07-29,Supermarkt 1,A850686347,890.18
2023-07-29,Supermarkt 1,A704683956,637.24
2023-07-29,Supermarkt 1,A191374536,37.26
2023-07-29,Supermarkt 1,A779291438,438.81
2023-07-29,Supermarkt 1,A545096746,915.67
2023-07-29,Supermarkt 1,A120086036,1059.06
2023-07-29,Supermarkt 1,A903994835,905.94
2023-07-29,Supermarkt 1,A967921033,212.84
2023-07-29,Supermarkt 1,A994616876,561.69
2023-07-29,Supermarkt 1,A804050816,345.22
2023-07-29,Supermarkt 1,A875903080,257.0
2023-07-29,Supermarkt 1,A129599369,794.65
2023-07-29,Supermarkt 1,A459485174,815.01
2023-07-29,Supermarkt 1,A180070284,1108.09
2023-07-29,Supermarkt 1,A950890741,721.98
2023-07-29,Supermarkt 1,A391288825,604.7
2023-07-29,Supermarkt 1,A593866344,921.16
2023-07-29,Supermarkt 1,A531425227,1192.79
2023-07-29,Supermarkt 1,A144983351,167.64
2023-07-29,Supermarkt 1,A566157709,1151.54
2023-07-29,Supermarkt 1,A913996223,398.64
2023-07-29,Supermarkt 1,A359021938,743.81
2023-07-29,Supermarkt 1,A167699491,221.55
2023-07-29,Supermarkt 1,A660746054,969.1
2023-07-29,Supermarkt 1,A750937477,168.71
2023-07-29,Supermarkt 1,A839187408,68.46
2023-07-29,Supermarkt 1,A558119376,418.28
2023-07-29,Supermarkt 1,A886539397,362.57
2023-07-29,Supermarkt 1,A529121356,705.17
2023-07-29,Supermarkt 1,A781238065,826.47
2023-07-29,Supermarkt 1,A070650971,971.02
2023-07-29,Supermarkt 1,A548804252,255.05
2023-07-29,Supermarkt 1,A167062797,778.37
2023-07-29,Supermarkt 1,A796715547,783.28
2023-07-29,Supermarkt 1,A050652539,658.15
2023-07-29,Supermarkt 1,A112044092,49.41
2023-07-29,Supermarkt 1,A021851701,697.14
2023-07-29,Supermarkt 1,A563368527,783.65
2023-07-29,Supermarkt 1,A581441188,940.57
2023-07-29,Supermarkt 1,A515714979,325.06
2023-07-29,Supermarkt 1,A629799926,902.38
2023-07-29,Supermarkt 1,A722629871,71.26
2023-07-29,Supermarkt 1,A951679163,592.34
2023-07-29,Supermarkt 1,A890023258,1071.48
2023-07-29,Supermarkt 1,A156882114,437.09
2023-07-29,Supermarkt 1,A684828499,744.24
2023-07-29,Supermarkt 1,A730767679,695.01
2023-07-29,Supermarkt 1,A709727627,426.23
2023-07-29,Supermarkt 1,A132660260,254.76
2023-07-29,Supermarkt 1,A478213961,223.34
2023-07-29,Supermarkt 1,A541971426,428.65
2023-07-29,Supermarkt 1,A325915629,1015.64
2023-07-29,Supermarkt 1,A068688948,619.02
2023-07-29,Supermarkt 1,A098254116,693.23
2023-07-29,Supermarkt 1,A923657051,979.98
2023-07-29,Supermarkt 1,A073763728,364.0
2023-07-29,Supermarkt 1,A765910416,695.52
2023-07-29,Supermarkt 1,A213864760,257.9
2023-07-29,Supermarkt 1,A318174016,1075.66
2023-07-29,Supermarkt 1,A677780503,827.02
2023-07-29,Supermarkt 1,A034578511,1029.71
2023-07-29,Supermarkt 1,A566851640,766.45
2023-07-29,Supermarkt 1,A435254285,179.89
2023-07-29,Supermarkt 1,A352895467,954.61
2023-07-29,Supermarkt 1,A736906463,255.27
2023-07-29,Supermarkt 1,A069699492,651.67
2023-07-29,Supermarkt 1,A829095350,265.14
2023-07-29,Supermarkt 1,A601129768,1116.79
2023-07-29,Supermarkt 1,A575171739,81.14
2023-07-29,Supermarkt 1,A632355975,404.38
2023-07-29,Supermarkt 1,A229661730,395.39
2023-07-29,Supermarkt 1,A040749219,978.93
2023-07-29,Supermarkt 1,A038735068,57.61
2023-07-29,Supermarkt 1,A002617846,92.55
2023-07-29,Supermarkt 1,A914929772,344.05
2023-07-29,Supermarkt 1,A215524242,589.13
2023-07-29,Supermarkt 1,A054619963,34.49
2023-07-29,Supermarkt 1,A408781824,1051.32
2023-07-29,Supermarkt 1,A927675298,87.16
2023-07-29,Supermarkt 1,A358452102,970.48
2023-07-29,Supermarkt 1,A281115864,947.91
2023-07-29,Supermarkt 1,A911898038,439.02
2023-07-29,Supermarkt 1,A457976901,817.31
2023-07-29,Supermarkt 1,A053798044,1172.47
2023-07-29,Supermarkt 1,A545004779,946.07
2023-07-29,Supermarkt 1,A388513382,1119.49
2023-07-29,Supermarkt 1,A167123570,255.79
2023-07-29,Supermarkt 1,A262960226,1070.79
2023-07-29,Supermarkt 1,A026441137,851.96
2023-07-29,Supermarkt 1,A311757545,197.91
2023-07-29,Supermarkt 1,A958540170,755.36
2023-07-29,Supermarkt 1,A832930449,507.22
2023-07-29,Supermarkt 1,A943711147,220.16
2023-07-29,Supermarkt 1,A779573670,1090.62
2023-07-29,Supermarkt 1,A432078557,262.1
2023-07-29,Supermarkt 1,A509564939,761.8
2023-07-29,Supermarkt 1,A653874706,1088.27
2023-07-29,Supermarkt 1,A220674409,548.34
2023-07-29,Supermarkt 1,A143681521,1029.38
2023-07-29,Supermarkt 1,A521770351,8.73
2023-07-29,Supermarkt 1,A066251485,861.13
2023-07-29,Supermarkt 1,A643336201,410.56
2023-07-29,Supermarkt 1,A731113366,1103.18
2023-07-29,Supermarkt 1,A337950119,1138.58
2023-07-29,Supermarkt 1,A079474585,1123.95
2023-07-29,Supermarkt 1,A287704720,900.93
2023-07-29,Supermarkt 1,A652916595,1183.44
2023-07-29,Supermarkt 1,A773113655,890.0
2023-07-29,Supermarkt 1,A231256986,172.89
2023-07-29,Supermarkt 1,A516600080,526.27
2023-07-29,Supermarkt 1,A655090450,1101.91
2023-07-29,Supermarkt 1,A108476931,958.37
2023-07-29,Supermarkt 1,A762464855,771.32
2023-07-29,Supermarkt 1,A492876551,698.44
2023-07-29,Supermarkt 1,A132368267,345.17
2023-07-29,Supermarkt 1,A391700736,403.84
2023-07-29,Supermarkt 1,A404407856,714.99
2023-07-29,Supermarkt 1,A854266108,64.72
2023-07-29,Supermarkt 1,A997713767,587.24
2023-07-29,Supermarkt 1,A268053778,179.43
2023-07-29,Supermarkt 1,A474459802,1020.16
2023-07-29,Supermarkt 1,A576243224,820.61
2023-07-29,Supermarkt 1,A956717769,1166.83
2023-07-29,Supermarkt 1,A920713912,479.06
2023-07-29,Supermarkt 1,A594321487,69.04
2023-07-29,Supermarkt 1,A040132152,63.54
2023-07-29,Supermarkt 1,A429759607,277.76
2023-07-29,Supermarkt 1,A139626857,715.91
2023-07-29,Supermarkt 1,A287195915,186.33
2023-07-29,Supermarkt 1,A075989008,762.85
2023-07-29,Supermarkt 1,A236177963,407.24
2023-07-29,Supermarkt 1,A617514740,573.71
2023-07-29,Supermarkt 1,A934247184,181.82
2023-07-29,Supermarkt 1,A018238458,535.52
2023-07-29,Supermarkt 1,A072787911,230.26
2023-07-29,Supermarkt 1,A520022599,120.68
2023-07-29,Supermarkt 1,A870671039,266.95
2023-07-29,Supermarkt 1,A281483103,1018.19
2023-07-29,Supermarkt 1,A457890316,557.83
2023-07-29,Supermarkt 1,A276143682,109.76
2023-07-29,Supermarkt 1,A123057941,1191.4
2023-07-29,Supermarkt 1,A871588979,795.18
2023-07-29,Supermarkt 1,A340937941,240.21
2023-07-29,Supermarkt 1,A992087755,891.42
2023-07-29,Supermarkt 1,A666985802,668.56
2023-07-29,Supermarkt 1,A068814159,738.03
2023-07-29,Supermarkt 1,A210996277,264.69
2023-07-29,Supermarkt 1,A924047643,1099.28
2023-07-29,Supermarkt 1,A639372009,1050.83
2023-07-29,Supermarkt 1,A409374588,102.78
2023-07-29,Supermarkt 1,A893334932,321.1
2023-07-29,Supermarkt 1,A497029278,832.49
2023-07-29,Supermarkt 1,A410428714,1053.4
2023-07-29,Supermarkt 1,A528851378,696.77
2023-07-29,Supermarkt 1,A541464462,687.49
2023-07-29,Supermarkt 1,A650526951,255.95
2023-07-29,Supermarkt 1,A652054976,216.19
2023-07-29,Supermarkt 1,A603582044,984.95
2023-07-29,Supermarkt 1,A561343959,500.85
2023-07-29,Supermarkt 1,A902657755,176.77
2023-07-29,Supermarkt 1,A005651738,314.01
2023-07-29,Supermarkt 1,A981150945,412.3
2023-07-29,Supermarkt 1,A095006487,16.27
2023-07-29,Supermarkt 1,A706979230,797.13
2023-07-29,Supermarkt 1,A659407615,892.69
2023-07-29,Supermarkt 1,A964371430,312.05
2023-07-29,Supermarkt 1,A915007945,992.36
2023-07-29,Supermarkt 1,A632275648,33.74
2023-07-29,Supermarkt 1,A009620202,628.0
2023-07-29,Supermarkt 1,A614792896,709.47
2023-07-29,Supermarkt 1,A211024838,788.08
2023-07-29,Supermarkt 1,A833201552,92.37
2023-07-29,Supermarkt 1,A708646279,788.09
2023-07-29,Supermarkt 1,A271517930,532.07
2023-07-29,Supermarkt 1,A989997645,913.95
2023-07-29,Supermarkt 1,A650614472,122.88
2023-07-29,Supermarkt 1,A861073935,566.78
2023-07-29,Supermarkt 1,A456066626,917.49
2023-07-29,Supermarkt 1,A366798881,1028.53
2023-07-29,Supermarkt 1,A537912253,968.69
2023-07-29,Supermarkt 1,A170524868,172.52
2023-07-29,Supermarkt 1,A604038175,658.61
2023-07-29,Supermarkt 1,A993351578,979.87
2023-07-29,Supermarkt 1,A570053582,973.05
2023-07-29,Supermarkt 1,A422512091,293.23
2023-07-29,Supermarkt 1,A788950754,168.14
2023-07-29,Supermarkt 1,A679670012,259.11
2023-07-29,Supermarkt 1,A335537225,168.26
2023-07-29,Supermarkt 1,A688505675,151.4
2023-07-29,Supermarkt 1,A656518334,1147.79
2023-07-29,Supermarkt 1,A716264443,25.9
2023-07-29,Supermarkt 1,A009200603,512.93
2023-07-29,Supermarkt 1,A442797635,306.16
2023-07-29,Supermarkt 1,A242265362,92.35
2023-07-29,Supermarkt 1,A012444894,749.48
2023-07-29,Supermarkt 1,A631083060,452.84
2023-07-29,Supermarkt 1,A656309719,176.32
2023-07-29,Supermarkt 1,A359914036,843.85
2023-07-29,Supermarkt 1,A244438343,889.74
2023-07-29,Supermarkt 1,A800933279,1156.29
2023-07-29,Supermarkt 1,A133346768,112.87
2023-07-29,Supermarkt 1,A305220828,1101.85
2023-07-29,Supermarkt 1,A548424340,839.87
2023-07-29,Supermarkt 1,A910933028,441.44
2023-07-29,Supermarkt 1,A283609409,469.9
2023-07-29,Supermarkt 1,A410381133,670.79
2023-07-29,Supermarkt 1,A228273253,375.59
2023-07-29,Supermarkt 1,A725368653,220.54
2023-07-29,Supermarkt 1,A773031440,339.55
2023-07-29,Supermarkt 1,A983052179,347.8
2023-07-29,Supermarkt 1,A737367149,617.66
2023-07-29,Supermarkt 1,A904974963,53.6
2023-07-29,Supermarkt 1,A563595548,226.12
2023-07-29,Supermarkt 1,A835808097,773.56
2023-07-29,Supermarkt 1,A429740544,379.04
2023-07-29,Supermarkt 1,A994514733,1149.8
2023-07-29,Supermarkt 1,A290729105,1198.9
2023-07-29,Supermarkt 1,A500112943,495.41
2023-07-29,Supermarkt 1,A424263777,143.51
2023-07-29,Supermarkt 1,A898307326,455.61
2023-07-29,Supermarkt 1,A046047365,628.38
2023-07-29,Supermarkt 1,A490583945,77.55
2023-07-29,Supermarkt 1,A909494480,384.74
2023-07-29,Supermarkt 1,A862860169,239.85
2023-07-29,Supermarkt 1,A181724067,373.95
2023-07-29,Supermarkt 1,A314868031,1027.38
2023-07-29,Supermarkt 1,A058486371,283.86
2023-07-29,Supermarkt 1,A420243377,661.52
2023-07-29,Supermarkt 1,A479921769,1072.73
2023-07-30,Supermarkt 1,A508436107,243.79
2023-07-30,Supermarkt 1,A494741731,1047.11
2023-07-30,Supermarkt 1,A984047700,833.14
2023-07-30,Supermarkt 1,A686288763,629.16
2023-07-30,Supermarkt 1,A117653789,396.67
2023-07-30,Supermarkt 1,A876634416,695.67
2023-07-30,Supermarkt 1,A444070196,222.65
2023-07-30,Supermarkt 1,A267759769,106.29
2023-07-30,Supermarkt 1,A244182817,1006.34
2023-07-30,Supermarkt 1,A357205926,956.09
2023-07-30,Supermarkt 1,A799771723,556.29
2023-07-30,Supermarkt 1,A577908064,650.4
2023-07-30,Supermarkt 1,A901248058,622.39
2023-07-30,Supermarkt 1,A502744906,538.54
2023-07-30,Supermarkt 1,A428175671,235.12
2023-07-30,Supermarkt 1,A401829730,1142.13
2023-07-30,Supermarkt 1,A795990421,383.83
2023-07-30,Supermarkt 1,A842813962,917.48
2023-07-30,Supermarkt 1,A858280858,734.94
2023-07-30,Supermarkt 1,A057188345,292.72
2023-07-30,Supermarkt 1,A370844032,288.36
2023-07-30,Supermarkt 1,A615548631,311.77
2023-07-30,Supermarkt 1,A788109666,966.38
2023-07-30,Supermarkt 1,A443834257,263.38
2023-07-30,Supermarkt 1,A070236562,302.21
2023-07-30,Supermarkt 1,A719609280,403.23
2023-07-30,Supermarkt 1,A760957598,820.76
2023-07-30,Supermarkt 1,A195934452,114.15
2023-07-30,Supermarkt 1,A431470276,788.79
2023-07-30,Supermarkt 1,A196351288,271.49
2023-07-30,Supermarkt 1,A440064773,861.76
2023-07-30,Supermarkt 1,A302066701,32.73
2023-07-30,Supermarkt 1,A386205094,356.34
2023-07-30,Supermarkt 1,A441032075,581.38
2023-07-30,Supermarkt 1,A466815911,715.28
2023-07-30,Supermarkt 1,A406253066,234.14
2023-07-30,Supermarkt 1,A822483184,693.41
2023-07-30,Supermarkt 1,A484628109,213.83
2023-07-30,Supermarkt 1,A096319128,247.95
2023-07-30,Supermarkt 1,A309161420,876.6
2023-07-30,Supermarkt 1,A708079024,708.77
2023-07-30,Supermarkt 1,A915048649,177.81
2023-07-30,Supermarkt 1,A119739307,607.13
2023-07-30,Supermarkt 1,A166076933,17.57
2023-07-30,Supermarkt 1,A689793331,478.42
2023-07-30,Supermarkt 1,A968963374,68.94
2023-07-30,Supermarkt 1,A415633717,173.35
2023-07-30,Supermarkt 1,A453190985,891.45
2023-07-30,Supermarkt 1,A389820286,107.14
2023-07-30,Supermarkt 1,A639180066,720.27
2023-07-30,Supermarkt 1,A774527541,435.1
2023-07-30,Supermarkt 1,A415352287,136.14
2023-07-30,Supermarkt 1,A391796759,217.33
2023-07-30,Supermarkt 1,A249604557,290.0
