Datum,Supermarkt,Artikelnummer,Umsatz
2023-07-29,Supermarkt 9,A689793331,808.98
2023-07-29,Supermarkt 9,A968963374,59.09
2023-07-29,Supermarkt 9,A415633717,979.21
2023-07-29,Supermarkt 9,A453190985,293.11
2023-07-29,Supermarkt 9,A389820286,131.37
2023-07-29,Supermarkt 9,A639180066,763.68
2023-07-29,Supermarkt 9,A774527541,589.56
2023-07-29,Supermarkt 9,A415352287,166.59
2023-07-29,Supermarkt 9,A391796759,262.74
2023-07-29,Supermarkt 9,A249604557,754.01
2023-07-29,Supermarkt 9,A759796414,795.29
2023-07-29,Supermarkt 9,A879683144,938.88
2023-07-29,Supermarkt 9,A837431902,655.81
2023-07-29,Supermarkt 9,A718262438,1164.66
2023-07-29,Supermarkt 9,A256112302,322.07
2023-07-29,Supermarkt 9,A932791455,793.07
2023-07-29,Supermarkt 9,A204561996,903.8
2023-07-29,Supermarkt 9,A269162423,551.38
2023-07-29,Supermarkt 9,A161266261,984.2
2023-07-29,Supermarkt 9,A462873388,167.04
2023-07-29,Supermarkt 9,A259269533,773.81
2023-07-29,Supermarkt 9,A100383009,392.26
2023-07-29,Supermarkt 9,A925803299,208.42
2023-07-29,Supermarkt 9,A281893127,1117.74
2023-07-29,Supermarkt 9,A733020003,191.12
2023-07-29,Supermarkt 9,A285192310,871.99
2023-07-29,Supermarkt 9,A293518081,355.21
2023-07-29,Supermarkt 9,A407017321,1044.14
2023-07-29,Supermarkt 9,A672934396,989.34
2023-07-29,Supermarkt 9,A861838247,253.83
2023-07-29,Supermarkt 9,A206963091,180.69
2023-07-29,Supermarkt 9,A545827736,752.05
2023-07-29,Supermarkt 9,A336626935,941.02
2023-07-29,Supermarkt 9,A783967271,714.45
2023-07-29,Supermarkt 9,A219566210,842.81
2023-07-29,Supermarkt 9,A692825854,268.63
2023-07-29,Supermarkt 9,A432623837,112.38
2023-07-29,Supermarkt 9,A271020056,370.85
2023-07-29,Supermarkt 9,A218706015,1066.97
2023-07-29,Supermarkt 9,A647689258,975.28
2023-07-29,Supermarkt 9,A060525510,952.4
2023-07-29,Supermarkt 9,A970138619,169.91
2023-07-29,Supermarkt 9,A646289611,1091.38
2023-07-29,Supermarkt 9,A936181898,653.98
2023-07-29,Supermarkt 9,A743950473,931.7
2023-07-29,Supermarkt 9,A661280904,445.69
2023-07-29,Supermarkt 9,A447441224,223.15
2023-07-29,Supermarkt 9,A318969990,804.7
2023-07-29,Supermarkt 9,A347889922,269.84
2023-07-29,Supermarkt 9,A103882825,1168.52
2023-07-29,Supermarkt 9,A209936447,932.3
2023-07-29,Supermarkt 9,A492130694,876.71
2023-07-29,Supermarkt 9,A257121278,490.29
2023-07-29,Supermarkt 9,A167270383,610.83
2023-07-29,Supermarkt 9,A554203473,939.64
2023-07-29,Supermarkt 9,A216470301,134.72
2023-07-29,Supermarkt 9,A015992600,591.23
2023-07-29,Supermarkt 9,A941664355,311.79
2023-07-29,Supermarkt 9,A908898659,675.47
2023-07-29,Supermarkt 9,A642959207,581.81
2023-07-29,Supermarkt 9,A190737868,538.16
2023-07-29,Supermarkt 9,A665470491,1154.71
2023-07-29,Supermarkt 9,A838124959,745.38
2023-07-29,Supermarkt 9,A971920912,634.73
2023-07-29,Supermarkt 9,A430394922,441.7
2023-07-29,Supermarkt 9,A202790850,321.15
2023-07-29,Supermarkt 9,A789691095,273.31
2023-07-29,Supermarkt 9,A952833316,883.23
2023-07-29,Supermarkt 9,A869001989,363.11
2023-07-29,Supermarkt 9,A157008676,42.44
2023-07-29,Supermarkt 9,A481336701,163.22
2023-07-29,Supermarkt 9,A540577545,605.24
2023-07-29,Supermarkt 9,A638132714,967.55
2023-07-29,Supermarkt 9,A625701902,69.1
2023-07-29,Supermarkt 9,A564797522,758.91
2023-07-29,Supermarkt 9,A502257203,920.68
2023-07-29,Supermarkt 9,A609657051,735.78
2023-07-29,Supermarkt 9,A880401448,1075.21
2023-07-29,Supermarkt 9,A956057291,1069.39
2023-07-29,Supermarkt 9,A274376555,927.64
2023-07-29,Supermarkt 9,A883464440,2.06
2023-07-29,Supermarkt 9,A032586403,614.52
2023-07-29,Supermarkt 9,A860770745,651.17
2023-07-29,Supermarkt 9,A192593344,179.44
2023-07-29,Supermarkt 9,A936988377,1113.13
2023-07-29,Supermarkt 9,A367809571,402.7
2023-07-29,Supermarkt 9,A154673786,453.91
2023-07-29,Supermarkt 9,A573123389,101.34
2023-07-29,Supermarkt 9,A659752955,366.82
2023-07-29,Supermarkt 9,A120705759,432.69
2023-07-29,Supermarkt 9,A533393063,311.13
2023-07-29,Supermarkt 9,A210781251,1036.83
2023-07-29,Supermarkt 9,A286107156,37.09
2023-07-29,Supermarkt 9,A903355948,1154.97
2023-07-29,Supermarkt 9,A003230639,945.75
2023-07-29,Supermarkt 9,A472646255,376.01
2023-07-29,Supermarkt 9,A506087161,1122.91
2023-07-29,Supermarkt 9,A923747155,197.14
2023-07-29,Supermarkt 9,A999051936,106.56
2023-07-29,Supermarkt 9,A215066418,81.02
2023-07-29,Supermarkt 9,A310750042,60.88
2023-07-29,Supermarkt 9,A277788007,1146.21
2023-07-29,Supermarkt 9,A480329290,520.38
2023-07-29,Supermarkt 9,A726425454,917.76
2023-07-29,Supermarkt 9,A089319967,780.92
2023-07-29,Supermarkt 9,A772064371,381.69
2023-07-29,Supermarkt 9,A499199706,319.88
2023-07-29,Supermarkt 9,A163515916,131.88
2023-07-29,Supermarkt 9,A688115514,205.17
2023-07-29,Supermarkt 9,A591306683,610.1
2023-07-29,Supermarkt 9,A816122182,1009.9
2023-07-29,Supermarkt 9,A565203560,281.96
2023-07-29,Supermarkt 9,A651549678,505.95
2023-07-29,Supermarkt 9,A297970815,384.26
2023-07-29,Supermarkt 9,A628875519,1023.56
2023-07-29,Supermarkt 9,A682002108,1165.85
2023-07-29,Supermarkt 9,A612437288,460.64
2023-07-29,Supermarkt 9,A911689206,26.83
2023-07-29,Supermarkt 9,A858681613,993.79
2023-07-29,Supermarkt 9,A192311666,986.92
2023-07-29,Supermarkt 9,A131098593,96.06
2023-07-29,Supermarkt 9,A227233465,2.96
2023-07-29,Supermarkt 9,A194551737,703.34
2023-07-29,Supermarkt 9,A502100964,423.35
2023-07-29,Supermarkt 9,A655558942,232.09
2023-07-29,Supermarkt 9,A291558880,773.97
2023-07-29,Supermarkt 9,A189025788,65.83
2023-07-29,Supermarkt 9,A918926482,60.34
2023-07-29,Supermarkt 9,A925024236,156.74
2023-07-29,Supermarkt 9,A972702809,758.31
2023-07-29,Supermarkt 9,A263998349,36.59
2023-07-29,Supermarkt 9,A748685023,445.32
2023-07-29,Supermarkt 9,A645860259,161.88
2023-07-29,Supermarkt 9,A389120771,1196.62
2023-07-29,Supermarkt 9,A753883151,292.26
2023-07-29,Supermarkt 9,A872935781,178.86
2023-07-29,Supermarkt 9,A868317939,539.48
2023-07-29,Supermarkt 9,A252916767,1181.42
2023-07-29,Supermarkt 9,A386086695,580.58
2023-07-29,Supermarkt 9,A817818516,252.19
2023-07-29,Supermarkt 9,A669505911,694.15
2023-07-29,Supermarkt 9,A473609569,372.54
2023-07-29,Supermarkt 9,A550171681,716.02
2023-07-29,Supermarkt 9,A625343472,763.78
2023-07-29,Supermarkt 9,A083655087,584.75
2023-07-29,Supermarkt 9,A812415918,36.31
2023-07-29,Supermarkt 9,A668549402,323.01
2023-07-29,Supermarkt 9,A096923443,127.36
2023-07-29,Supermarkt 9,A409715350,148.14
2023-07-29,Supermarkt 9,A354910556,634.13
2023-07-29,Supermarkt 9,A742411969,526.89
2023-07-29,Supermarkt 9,A654987724,320.57
2023-07-29,Supermarkt 9,A896705263,839.95
2023-07-29,Supermarkt 9,A646348818,1132.48
2023-07-29,Supermarkt 9,A999836824,120.55
2023-07-29,Supermarkt 9,A607533685,406.3
2023-07-29,Supermarkt 9,A111347135,438.56
2023-07-29,Supermarkt 9,A041210510,321.66
2023-07-29,Supermarkt 9,A041903818,982.29
2023-07-29,Supermarkt 9,A412451698,402.75
2023-07-29,Supermarkt 9,A396460306,968.24
2023-07-29,Supermarkt 9,A419120732,1070.38
2023-07-29,Supermarkt 9,A751246902,1015.95
2023-07-29,Supermarkt 9,A334081849,513.92
2023-07-29,Supermarkt 9,A001581028,557.06
2023-07-29,Supermarkt 9,A700407960,1034.07
2023-07-29,Supermarkt 9,A815782616,66.32
2023-07-29,Supermarkt 9,A549045120,18.49
2023-07-29,Supermarkt 9,A423722691,500.79
2023-07-29,Supermarkt 9,A136466027,427.06
2023-07-29,Supermarkt 9,A378266150,1167.96
2023-07-29,Supermarkt 9,A999347708,419.78
2023-07-29,Supermarkt 9,A019265800,228.82
2023-07-29,Supermarkt 9,A146504390,558.31
2023-07-29,Supermarkt 9,A989981183,902.13
2023-07-29,Supermarkt 9,A330327872,990.7
2023-07-29,Supermarkt 9,A870915361,1092.9
2023-07-29,Supermarkt 9,A259454150,687.68
2023-07-29,Supermarkt 9,A372068692,828.63
2023-07-29,Supermarkt 9,A374434117,923.07
2023-07-29,Supermarkt 9,A514866963,804.51
2023-07-29,Supermarkt 9,A723537068,609.53
2023-07-29,Supermarkt 9,A532548198,279.88
2023-07-29,Supermarkt 9,A100730616,49.47
2023-07-29,Supermarkt 9,A326808827,409.1
2023-07-29,Supermarkt 9,A255847604,658.2
2023-07-29,Supermarkt 9,A255193123,1175.22
2023-07-29,Supermarkt 9,A646517298,253.17
2023-07-29,Supermarkt 9,A318938704,40.46
2023-07-29,Supermarkt 9,A054318164,977.02
2023-07-29,Supermarkt 9,A318608643,951.83
2023-07-29,Supermarkt 9,A080457377,1047.61
2023-07-29,Supermarkt 9,A823953263,445.44
2023-07-29,Supermarkt 9,A425482210,833.01
2023-07-29,Supermarkt 9,A604937338,1191.16
2023-07-29,Supermarkt 9,A572880989,517.56
2023-07-29,Supermarkt 9,A682903812,1011.58
2023-07-29,Supermarkt 9,A916966929,1034.38
2023-07-29,Supermarkt 9,A570650616,157.12
2023-07-29,Supermarkt 9,A598622108,133.68
2023-07-29,Supermarkt 9,A032179396,764.82
2023-07-29,Supermarkt 9,A832072969,726.22
2023-07-29,Supermarkt 9,A961138459,42.25
2023-07-29,Supermarkt 9,A897505213,797.76
2023-07-29,Supermarkt 9,A916873693,53.18
2023-07-29,Supermarkt 9,A769457115,433.39
2023-07-29,Supermarkt 9,A759768800,653.9
2023-07-29,Supermarkt 9,A694833875,1000.89
2023-07-29,Supermarkt 9,A486874181,586.22
2023-07-29,Supermarkt 9,A504606535,1104.45
2023-07-29,Supermarkt 9,A737558937,152.18
2023-07-29,Supermarkt 9,A780660615,884.21
2023-07-29,Supermarkt 9,A080263736,193.67
2023-07-29,Supermarkt 9,A995987625,1106.9
2023-07-29,Supermarkt 9,A583044907,953.72
2023-07-29,Supermarkt 9,A073041068,37.09
2023-07-29,Supermarkt 9,A505420213,279.82
2023-07-29,Supermarkt 9,A864571822,835.8
2023-07-29,Supermarkt 9,A898420684,566.62
2023-07-29,Supermarkt 9,A092764092,695.83
2023-07-29,Supermarkt 9,A345280706,26.57
2023-07-29,Supermarkt 9,A838365661,502.63
2023-07-29,Supermarkt 9,A740090764,421.9
2023-07-29,Supermarkt 9,A474096348,839.76
2023-07-29,Supermarkt 9,A896628119,275.73
2023-07-29,Supermarkt 9,A759880633,446.92
2023-07-29,Supermarkt 9,A711235704,1174.87
2023-07-29,Supermarkt 9,A850686347,1022.41
2023-07-29,Supermarkt 9,A704683956,175.92
2023-07-29,Supermarkt 9,A191374536,225.36
2023-07-29,Supermarkt 9,A779291438,193.24
2023-07-29,Supermarkt 9,A545096746,981.98
2023-07-29,Supermarkt 9,A120086036,866.6
2023-07-29,Supermarkt 9,A903994835,914.19
2023-07-29,Supermarkt 9,A967921033,447.11
2023-07-29,Supermarkt 9,A994616876,530.02
2023-07-29,Supermarkt 9,A804050816,1026.06
2023-07-29,Supermarkt 9,A875903080,1056.62
2023-07-29,Supermarkt 9,A129599369,279.18
2023-07-29,Supermarkt 9,A459485174,479.06
2023-07-29,Supermarkt 9,A180070284,113.65
2023-07-29,Supermarkt 9,A950890741,560.8
2023-07-29,Supermarkt 9,A391288825,284.67
2023-07-29,Supermarkt 9,A593866344,280.1
2023-07-29,Supermarkt 9,A531425227,716.87
2023-07-29,Supermarkt 9,A144983351,938.37
2023-07-29,Supermarkt 9,A566157709,94.41
2023-07-29,Supermarkt 9,A913996223,1047.25
2023-07-29,Supermarkt 9,A359021938,480.42
2023-07-29,Supermarkt 9,A167699491,1048.07
2023-07-29,Supermarkt 9,A660746054,230.24
2023-07-29,Supermarkt 9,A750937477,23.97
2023-07-29,Supermarkt 9,A839187408,587.2
2023-07-29,Supermarkt 9,A558119376,854.71
2023-07-29,Supermarkt 9,A886539397,241.57
2023-07-29,Supermarkt 9,A529121356,491.15
2023-07-29,Supermarkt 9,A781238065,699.4
2023-07-29,Supermarkt 9,A070650971,202.48
2023-07-29,Supermarkt 9,A548804252,657.55
2023-07-29,Supermarkt 9,A167062797,297.92
2023-07-29,Supermarkt 9,A796715547,554.54
2023-07-29,Supermarkt 9,A050652539,39.46
2023-07-29,Supermarkt 9,A112044092,812.98
2023-07-29,Supermarkt 9,A021851701,687.41
2023-07-29,Supermarkt 9,A563368527,1084.92
2023-07-29,Supermarkt 9,A581441188,660.7
2023-07-29,Supermarkt 9,A515714979,811.46
2023-07-29,Supermarkt 9,A629799926,140.81
2023-07-29,Supermarkt 9,A722629871,948.19
2023-07-29,Supermarkt 9,A951679163,721.97
2023-07-29,Supermarkt 9,A890023258,750.4
2023-07-29,Supermarkt 9,A156882114,929.76
2023-07-29,Supermarkt 9,A684828499,889.3
2023-07-29,Supermarkt 9,A730767679,994.37
2023-07-29,Supermarkt 9,A709727627,450.16
2023-07-29,Supermarkt 9,A132660260,1194.92
2023-07-29,Supermarkt 9,A478213961,910.17
2023-07-29,Supermarkt 9,A541971426,1184.13
2023-07-29,Supermarkt 9,A325915629,451.35
2023-07-29,Supermarkt 9,A068688948,728.95
2023-07-29,Supermarkt 9,A098254116,143.99
2023-07-29,Supermarkt 9,A923657051,801.54
2023-07-29,Supermarkt 9,A073763728,374.95
2023-07-29,Supermarkt 9,A765910416,895.52
2023-07-29,Supermarkt 9,A213864760,258.96
2023-07-29,Supermarkt 9,A318174016,1015.31
2023-07-29,Supermarkt 9,A677780503,168.63
2023-07-29,Supermarkt 9,A034578511,496.4
2023-07-29,Supermarkt 9,A566851640,806.73
2023-07-29,Supermarkt 9,A435254285,640.97
2023-07-29,Supermarkt 9,A352895467,353.74
2023-07-29,Supermarkt 9,A736906463,1028.98
2023-07-29,Supermarkt 9,A069699492,760.98
2023-07-29,Supermarkt 9,A829095350,851.11
2023-07-29,Supermarkt 9,A601129768,1120.98
2023-07-29,Supermarkt 9,A575171739,1027.12
2023-07-29,Supermarkt 9,A632355975,795.3
2023-07-29,Supermarkt 9,A229661730,1150.6
2023-07-29,Supermarkt 9,A040749219,829.44
2023-07-29,Supermarkt 9,A038735068,41.09
2023-07-29,Supermarkt 9,A002617846,528.18
2023-07-29,Supermarkt 9,A914929772,204.58
2023-07-29,Supermarkt 9,A215524242,5.93
2023-07-29,Supermarkt 9,A054619963,796.2
2023-07-29,Supermarkt 9,A408781824,913.91
2023-07-29,Supermarkt 9,A927675298,1171.34
2023-07-29,Supermarkt 9,A358452102,735.58
2023-07-29,Supermarkt 9,A281115864,334.38
2023-07-29,Supermarkt 9,A911898038,450.22
2023-07-29,Supermarkt 9,A457976901,141.75
2023-07-29,Supermarkt 9,A053798044,524.44
2023-07-29,Supermarkt 9,A545004779,943.63
2023-07-29,Supermarkt 9,A388513382,161.87
2023-07-29,Supermarkt 9,A167123570,997.71
2023-07-29,Supermarkt 9,A262960226,256.51
2023-07-29,Supermarkt 9,A026441137,372.42
2023-07-29,Supermarkt 9,A311757545,1078.98
2023-07-29,Supermarkt 9,A958540170,871.02
2023-07-29,Supermarkt 9,A832930449,436.75
2023-07-29,Supermarkt 9,A943711147,179.93
2023-07-29,Supermarkt 9,A779573670,107.57
2023-07-29,Supermarkt 9,A432078557,101.17
2023-07-29,Supermarkt 9,A509564939,521.29
2023-07-29,Supermarkt 9,A653874706,1022.42
2023-07-29,Supermarkt 9,A220674409,497.54
2023-07-29,Supermarkt 9,A143681521,547.08
2023-07-29,Supermarkt 9,A521770351,1141.1
2023-07-29,Supermarkt 9,A066251485,611.71
2023-07-29,Supermarkt 9,A643336201,939.01
2023-07-29,Supermarkt 9,A731113366,874.61
2023-07-29,Supermarkt 9,A337950119,1046.58
2023-07-29,Supermarkt 9,A079474585,1027.84
2023-07-29,Supermarkt 9,A287704720,820.69
2023-07-29,Supermarkt 9,A652916595,842.23
2023-07-29,Supermarkt 9,A773113655,1084.21
2023-07-29,Supermarkt 9,A231256986,432.86
2023-07-29,Supermarkt 9,A516600080,942.19
2023-07-29,Supermarkt 9,A655090450,18.98
2023-07-29,Supermarkt 9,A108476931,630.73
2023-07-29,Supermarkt 9,A762464855,919.15
2023-07-29,Supermarkt 9,A492876551,1022.84
2023-07-29,Supermarkt 9,A132368267,1132.1
2023-07-29,Supermarkt 9,A391700736,727.24
2023-07-29,Supermarkt 9,A404407856,197.85
2023-07-29,Supermarkt 9,A854266108,1053.49
2023-07-29,Supermarkt 9,A997713767,297.97
2023-07-29,Supermarkt 9,A268053778,671.54
2023-07-29,Supermarkt 9,A474459802,827.0
2023-07-29,Supermarkt 9,A576243224,924.5
2023-07-29,Supermarkt 9,A956717769,339.66
2023-07-29,Supermarkt 9,A920713912,1025.96
2023-07-29,Supermarkt 9,A594321487,789.47
2023-07-29,Supermarkt 9,A040132152,163.21
2023-07-29,Supermarkt 9,A429759607,808.54
2023-07-29,Supermarkt 9,A139626857,1037.29
2023-07-29,Supermarkt 9,A287195915,968.7
2023-07-29,Supermarkt 9,A075989008,437.81
2023-07-29,Supermarkt 9,A236177963,509.17
2023-07-29,Supermarkt 9,A617514740,968.05
2023-07-29,Supermarkt 9,A934247184,60.19
2023-07-29,Supermarkt 9,A018238458,419.29
2023-07-29,Supermarkt 9,A072787911,858.25
2023-07-29,Supermarkt 9,A520022599,149.64
2023-07-29,Supermarkt 9,A870671039,158.71
2023-07-29,Supermarkt 9,A281483103,571.66
2023-07-29,Supermarkt 9,A457890316,793.44
2023-07-29,Supermarkt 9,A276143682,75.8
2023-07-29,Supermarkt 9,A123057941,673.82
2023-07-29,Supermarkt 9,A871588979,764.02
2023-07-29,Supermarkt 9,A340937941,753.09
2023-07-29,Supermarkt 9,A992087755,479.55
2023-07-29,Supermarkt 9,A666985802,22.17
2023-07-29,Supermarkt 9,A068814159,950.62
2023-07-29,Supermarkt 9,A210996277,896.95
2023-07-29,Supermarkt 9,A924047643,517.32
2023-07-29,Supermarkt 9,A639372009,1100.14
2023-07-29,Supermarkt 9,A409374588,708.3
2023-07-29,Supermarkt 9,A893334932,1046.7
2023-07-29,Supermarkt 9,A497029278,114.04
2023-07-29,Supermarkt 9,A410428714,237.31
2023-07-29,Supermarkt 9,A528851378,89.57
2023-07-29,Supermarkt 9,A541464462,923.4
2023-07-29,Supermarkt 9,A650526951,661.46
2023-07-29,Supermarkt 9,A652054976,189.79
2023-07-29,Supermarkt 9,A603582044,1174.61
2023-07-29,Supermarkt 9,A561343959,52.34
2023-07-29,Supermarkt 9,A902657755,117.89
2023-07-29,Supermarkt 9,A005651738,159.16
2023-07-29,Supermarkt 9,A981150945,705.78
2023-07-29,Supermarkt 9,A095006487,985.34
2023-07-29,Supermarkt 9,A706979230,869.89
2023-07-29,Supermarkt 9,A659407615,433.5
2023-07-29,Supermarkt 9,A964371430,836.3
2023-07-29,Supermarkt 9,A915007945,980.42
2023-07-29,Supermarkt 9,A632275648,913.9
2023-07-29,Supermarkt 9,A009620202,722.91
2023-07-29,Supermarkt 9,A614792896,575.07
2023-07-29,Supermarkt 9,A211024838,989.69
2023-07-29,Supermarkt 9,A833201552,641.49
2023-07-29,Supermarkt 9,A708646279,53.93
2023-07-29,Supermarkt 9,A271517930,184.92
2023-07-29,Supermarkt 9,A989997645,1069.14
2023-07-29,Supermarkt 9,A650614472,514.73
2023-07-29,Supermarkt 9,A861073935,981.18
2023-07-29,Supermarkt 9,A456066626,64.85
2023-07-29,Supermarkt 9,A366798881,1078.15
2023-07-29,Supermarkt 9,A537912253,1124.09
2023-07-29,Supermarkt 9,A170524868,382.64
2023-07-29,Supermarkt 9,A604038175,510.75
2023-07-29,Supermarkt 9,A993351578,384.17
2023-07-29,Supermarkt 9,A570053582,853.99
2023-07-29,Supermarkt 9,A422512091,895.77
2023-07-29,Supermarkt 9,A788950754,461.56
2023-07-29,Supermarkt 9,A679670012,409.03
2023-07-29,Supermarkt 9,A335537225,358.74
2023-07-29,Supermarkt 9,A688505675,395.97
2023-07-29,Supermarkt 9,A656518334,898.46
2023-07-29,Supermarkt 9,A716264443,353.39
2023-07-29,Supermarkt 9,A009200603,27.26
2023-07-29,Supermarkt 9,A442797635,648.94
2023-07-29,Supermarkt 9,A242265362,329.86
2023-07-29,Supermarkt 9,A012444894,454.68
2023-07-29,Supermarkt 9,A631083060,937.89
2023-07-29,Supermarkt 9,A656309719,553.21
2023-07-29,Supermarkt 9,A359914036,1043.68
2023-07-29,Supermarkt 9,A244438343,783.59
2023-07-29,Supermarkt 9,A800933279,317.17
2023-07-29,Supermarkt 9,A133346768,189.9
2023-07-29,Supermarkt 9,A305220828,1145.22
2023-07-29,Supermarkt 9,A548424340,685.92
2023-07-29,Supermarkt 9,A910933028,459.16
2023-07-29,Supermarkt 9,A283609409,51.54
2023-07-29,Supermarkt 9,A410381133,248.49
2023-07-29,Supermarkt 9,A228273253,1182.07
2023-07-29,Supermarkt 9,A725368653,856.29
2023-07-29,Supermarkt 9,A773031440,206.07
2023-07-29,Supermarkt 9,A983052179,344.46
2023-07-29,Supermarkt 9,A737367149,462.0
2023-07-29,Supermarkt 9,A904974963,738.88
2023-07-29,Supermarkt 9,A563595548,265.17
2023-07-29,Supermarkt 9,A835808097,1195.93
2023-07-29,Supermarkt 9,A429740544,61.51
2023-07-29,Supermarkt 9,A994514733,1025.23
2023-07-29,Supermarkt 9,A290729105,35.13
2023-07-29,Supermarkt 9,A500112943,422.22
2023-07-29,Supermarkt 9,A424263777,872.24
2023-07-29,Supermarkt 9,A898307326,136.13
2023-07-29,Supermarkt 9,A046047365,972.44
2023-07-29,Supermarkt 9,A490583945,1075.14
2023-07-29,Supermarkt 9,A909494480,345.44
2023-07-29,Supermarkt 9,A862860169,60.56
2023-07-29,Supermarkt 9,A181724067,959.13
2023-07-29,Supermarkt 9,A314868031,605.3
2023-07-29,Supermarkt 9,A058486371,485.73
2023-07-29,Supermarkt 9,A420243377,738.35
2023-07-29,Supermarkt 9,A479921769,537.91
2023-07-30,Supermarkt 9,A508436107,255.45
2023-07-30,Supermarkt 9,A494741731,150.0
2023-07-30,Supermarkt 9,A984047700,190.88
2023-07-30,Supermarkt 9,A686288763,1115.6
2023-07-30,Supermarkt 9,A117653789,28.45
2023-07-30,Supermarkt 9,A876634416,205.39
2023-07-30,Supermarkt 9,A444070196,12.23
2023-07-30,Supermarkt 9,A267759769,197.92
2023-07-30,Supermarkt 9,A244182817,677.28
2023-07-30,Supermarkt 9,A357205926,562.07
2023-07-30,Supermarkt 9,A799771723,495.07
2023-07-30,Supermarkt 9,A577908064,994.41
2023-07-30,Supermarkt 9,A901248058,258.42
2023-07-30,Supermarkt 9,A502744906,1065.42
2023-07-30,Supermarkt 9,A428175671,913.07
2023-07-30,Supermarkt 9,A401829730,350.33
2023-07-30,Supermarkt 9,A795990421,421.37
2023-07-30,Supermarkt 9,A842813962,499.71
2023-07-30,Supermarkt 9,A858280858,324.43
2023-07-30,Supermarkt 9,A057188345,139.69
2023-07-30,Supermarkt 9,A370844032,608.25
2023-07-30,Supermarkt 9,A615548631,121.91
2023-07-30,Supermarkt 9,A788109666,1050.84
2023-07-30,Supermarkt 9,A443834257,282.45
2023-07-30,Supermarkt 9,A070236562,397.6
2023-07-30,Supermarkt 9,A719609280,988.06
2023-07-30,Supermarkt 9,A760957598,716.33
2023-07-30,Supermarkt 9,A195934452,1173.63
2023-07-30,Supermarkt 9,A431470276,57.09
2023-07-30,Supermarkt 9,A196351288,238.94
2023-07-30,Supermarkt 9,A440064773,81.94
2023-07-30,Supermarkt 9,A302066701,110.5
2023-07-30,Supermarkt 9,A386205094,569.27
2023-07-30,Supermarkt 9,A441032075,93.44
2023-07-30,Supermarkt 9,A466815911,924.92
2023-07-30,Supermarkt 9,A406253066,716.06
2023-07-30,Supermarkt 9,A822483184,742.3
2023-07-30,Supermarkt 9,A484628109,159.7
2023-07-30,Supermarkt 9,A096319128,790.82
2023-07-30,Supermarkt 9,A309161420,514.28
2023-07-30,Supermarkt 9,A708079024,308.95
2023-07-30,Supermarkt 9,A915048649,1159.42
2023-07-30,Supermarkt 9,A119739307,848.15
2023-07-30,Supermarkt 9,A166076933,166.48
2023-07-30,Supermarkt 9,A689793331,622.41
2023-07-30,Supermarkt 9,A968963374,345.0
2023-07-30,Supermarkt 9,A415633717,1110.08
2023-07-30,Supermarkt 9,A453190985,334.04
2023-07-30,Supermarkt 9,A389820286,167.95
2023-07-30,Supermarkt 9,A639180066,347.27
2023-07-30,Supermarkt 9,A774527541,864.42
2023-07-30,Supermarkt 9,A415352287,81.72
2023-07-30,Supermarkt 9,A391796759,369.37
2023-07-30,Supermarkt 9,A249604557,954.25
